original_poem,translated_poem
"Cher seul décor il faut qu’il soit petit
s’adapte à l’opacité la modèle l’ombre
avec des traits délai sens
à un proche je t’aime saisir dans
un léger sang d’insecte sur épingle


réduit bonus de l’édifice l’aiguille
oh voilà qu’elle se trouve si concurrente de
des ailes au choix elle va circuler autour
jette des clous bang dans le décor
est proposée est affûtée d’alfa précision.","FLIRT FORMULA 02
Dear only decor it must be small
welcome opacity model it shadow it
with strokes pauses the feel
for another you I love to hold
pin prick in the light insect blood


bonus shrunk edifice the needle
so now in the competition
of wings at will it will flit about
spit nails bang into the set
is offered sharp in alfa precision."
"VIEILLES CONVERSATIONS
Il s’était souvenu de vieilles conversations avec les uns
et les autres,
De viatiques qui lui avaient semblé hors d’usage,
Dans une pièce occupée presque entièrement par un
piano quart-de-queue,
Alors qu’au milieu de la place le lampadaire grésillait,
Petite place allemande et orientale ombragée par un pin,
Mais surtout sur le banc à Greenwich,
Le ciel immense, le soir qui tombait
Sur la ligne des peupliers bordant la pelouse
Où des enfants jouaient au foot, des gens promenaient
leur chien,
Quelques vieux prenaient l’air avant de retrouver
        l’atmosphère confinée,
L’odeur médicamenteuse de leur chambre,
Un bimoteur amorçait son atterrissage vers un club
voisin,
Mim lui avait dit il faut pouvoir parler de soi
Ou bien on ne parle finalement que de soi,
Le ci-devant briseur de cœur de Moscou à Czernowitz,
Le guitariste aux boucles claires et à la moue enfantine,
À présent un petit homme approchant la cinquantaine,
Courbé, au sourire timide d’émigré,
Avec son pull à grosses mailles, ses bottines bon marché,
Le fatalisme amer de celui qui a connu l’espoir,
L’a vu grandir et s’envoler
Le laissant seul avec son présent hasardeux sinon
pitoyable,
Le deux pièces dans une banlieue ouvrière, la course
après le cachet,
Les économies de bout de chandelle,
Le fils demeuré au pays, la fille partie,
La femme durcie par sa vie d’épouse délaissée, trompée,
Manifestant par chaque geste, chaque parole,
Qu’il est trop tard pour tout recommencer,
Qui se contente de dériver sans opposer la moindre
résistance,
Avec une patience infinie,
Car qu’a-t-elle à attendre qu’elle n’ait perdu,
Même Grad, arpentant l’appartement de long en large,
Probablement déjà envahi par les métastases,
Avait montré des réticences,
On ne cherche pas impunément à échapper à son Tout-
Puissant,
Serait-ce en embarquant pour les lointains,
En s’étendant sur son bat-flanc et en se laissant prendre
par le sommeil,
Lui s’était brûlé les ailes–
Personne d’autre ici, entre l’hôpital Saint-Louis et
l’Institut Curie
N’avait eu le cran de le faire–
Et nul ne serait sauvé à moins de s’engager sur le même
chemin,
Âpre, dur.","OLD CONVERSATIONS
He had remembered old conversations with this one and that one,
Viaticums which seemed to him to be past use,
In a room almost entirely occupied by a baby grand piano,
While in the middle of the square a streetlight crackled,
A little square, German and eastern, in a pine-tree’s shade,
But especially on the bench at Greenwich,
The sky immense, dusk falling
On the line of poplars bordering the lawn
Where children played football, people walked their dogs,
As a few old men strolled before returning to the close air
And medicinal odor of their rooms,
And a biplane descended towards a neighboring club.
Mim had told him one had to be able to talk about oneself
Or one would end up talking about nothing else,
The former breaker of hearts from Moscow to Czernowitz,
The guitarist with chestnut curls and a childish pout,
At present a little man approaching fifty,
Stooped, with an émigré’s timid smile,
With his cabled sweater, his bargain boots,
The bitter fatalism of someone who’s known hope,
Has seen it grow and fly away
Leaving him alone with his risky, if not pitiful present,
The two-room apartment in a working-class suburb, the pursuit of fees,
The candle-end economies,
The son who stayed in the old country, the daughter who left,
The wife hardened by betrayal and neglect,
Showing by every word and gesture
That it is too late to start over,
Content to drift without resistance
And with an infinite patience
For what has she to expect that she hasn’t already lost,
Even Grad, pacing the apartment from end to end,
Probably already invaded by metastases,
Had shown reticence.
One does not try to escape the Almighty’s will with impunity,
Even in embarking for far-away places.
By stretching over the sheet-music and giving in to sleep,
He had gotten his fingers burnt –
No one else here, between the Hôpital St-Louis and the Institut Curie
Had had the guts to do it –
And no one would be saved without embarking on the same road,
Bitter, hard."
"AU RESTAURANT
Le patron fait des omelettes aux cèpes,
De la tarte flambée et la pâte
Même des choux pour les profiteroles.
Au mur sont encadrés des journaux
D’avant-guerre où Saint-Exupéry
Raconte Madrid et les fusils pour deux.
Coffres et cuivres sont astiqués
Pour survivre à tous les départs,
Le courant d’air malmène un client
Qui s’est trompé de pull-over
Et sa compagne aux mains lentes regarde
Sur les eaux de l’Atlantique décoller
Un immense hydravion : sa version
Luxe comptait des chambres à coucher.","AT THE RESTAURANT
The owner-chef makes wild mushroom omelettes,
Flamed desserts and even his own dough
For profiterole puffs.
On the wall are framed newspapers
From before the war where Saint-Exupéry
Tells about Madrid and two-man rifles.
Metal chests and copper bowls are polished
To survive all departures.
The draft manhandles a client
Who has worn the wrong sweater,
As his companion with the careful hands
Watches the Atlantic takeoff
Of a huge hydroplane: the luxury
Version even has bedrooms."
"chaque jour le soleil égorge son spectre
et se lève dans son sang

tout commencement dessine un cercle
la mémoire mène à la mer des commencements
la jetée est de pierre l’arbre d’exil
j’aspire à l’horizon

sur un fil de lumière
je vais vers ce lieu qui est toi
et ce qui fut advient

une étoile danse sur le ciel de mon front
l’oiseau en nous renaît de la rive de l’âme
ta parole est tienne mienne est ma parole

tu rejoins le lieu que je suis
et le poème continue de s’écrire

je vois ton visage et l’ombre sur ton visage
comme le poème la souffrance se partage
nous compatissons à l’arbre aux saisons
trop brèves et à l’exil des saisons
aux sourires et aux déchirements de la terre
aux malheurs des hommes aux prières des femmes

à nos voeux l’instant prend sa forme éblouie
le temps s’efface tel un paysage
nous vivons les deux moitiés de nos vies
comme un voyage qui se souviendrait peut-être
du nom des îles des oiseaux des ports
du sillage blanc des navires des villes des êtres
du cycle des arrivées et des départs

et nous tombons amoureux de la nuit
parce que chaque nuit célèbre les noces du rêve
et nous tombons amoureux du jour
parce que la vie commence avec chaque jour","daily the sun slits its own ghost’s throat
daily the sun slits its own ghost’s throat
and rises in blood

each beginning draws a circle
memory leads to the sea of beginnings
the pier is made of stone the tree of exile
I aspire to the horizon

on a thread of light
I move towards the place that is you
and what had been happens

a star dances on my forehead’s sky
the bird within us is reborn from the soul’s shore
your word is yours mine is my word

you return to the place that I am
and the poem continues to write itself

I see your face and the shadow on your face
like the poem suffering is shared
we share the grief of the tree of the too-brief
seasons and of the exile from seasons
of the smiles and the rifts of the earth
of men’s misfortune of women’s prayers

as we would wish the instant takes its dazzled form
time blurs over like a landscape
we live the two halves of our lives
like a journey that will perhaps remember
the names of islands birds ports
of the white wake of boats cities beings
of the cycle of arrivals and departures

and we fall in love with night
because each night celebrates a dream’s wedding
and we fall in love with day
because life begins with each day"
"LE VIN NOUVEAU
Le soleil allume en clair-obscur
L’ombre du frêne dans l’ombre d’or
Du petit bois ; les vitraux
De l’église aux histoires mortes
Vibrent sous le rire des cloches,
Et l’ample robe d’une femme
En aventure fait au passage frémir
La saillie du chemin dans les herbes.
Je te quitte parce que tu n’es plus
Personne, a-t-elle dit à son amant
Devant un carafon de vin nouveau
Dont la splendeur réchauffait la pièce.
Elle marche en souriant, laissant
Aussi glisser des larmes sur ses lèvres.","NEW WINE
The sun highlights the ash-tree’s
Shadow against the golden shadow
Of the grove; the stained-glass windows
In the church of defunct histories
Vibrate beneath the laughter of the bells,
And the full skirt of an adventurous
Woman passing by makes the edges
Of the path in the meadow shiver.
I’m leaving you because you aren’t
Anybody anymore, she had told her lover
Over a carafe of new wine
Whose brilliance reheated the room.
She walks on smiling, all the time allowing
Tears to glide down across her lips."
"LE DOCTEUR
Les arbres de la cour circulaire
Jaunissent, une délirante en contention
Les regarde ; elle se met à parler
Soudain comme si de rien n’avait
Jamais été, puis meurt le lendemain
De sa tuberculose en s’excusant
D’avoir tant dérangé. Il ne faut pas
Non plus, dit le docteur, chercher
A complètement calmer certains
Patients car ils s’ennuieraient trop.
Il a cessé de rêver aux sociétés 
Sans classes, et s’installe parfois
Devant le kiosque municipal pour écouter
Une fanfare jouer des marches d’Empire.","THE DOCTOR
In the circular courtyard, trees
Turn yellow, a madwoman in restraints
Watches them; all at once she starts to speak
As if nothing were out of the ordinary
And the next day she dies
Of tuberculosis, making excuses
For having been such a bother.
It is not necessary, says the doctor
To try to calm such patients down completely
They would become too bored. He has ceased
Imagining a classless society
And sometimes sits in front of the municipal
Bandshell, to listen to a brass band play
Military marches of the Empire."
"au septième jour de ma naissance
je parlai le langage
du monde d’où je venais
témoignai de l’ombre
qui était l’ombre
d’un autre lumière
que personne ne voyait

au septième mois de ma naissance
ma bouche prit la forme du vide
je criai pour dire le vrai
et ce que le présent m’avait appris
du passé du futur
mais personne n’entendait

la septième année de ma naissance
je rêvai ce qui avait été
sur la page quadrillée du monde
je traçai lettre après lettre
pour me souvenir
de ce qu’il me faudrait oublier
et de ce qui déjà mourait en moi","the seventh day of my birth
the seventh day of my birth
I spoke the language
of the world I’d come from
bore witness to a shadow
which was the shadow
of another light
which no one saw

in the seventh month of my birth
my mouth took the shape of the void
I cried to tell what was true
and that which the present had taught me
of the past of the future
but no one heard

the seventh year of my birth
I dreamed what had been
on the world’s lined page
I traced letter after letter
to remind myself
of what I had to forget
and of what in me was already dying"
"je suis enfant et libre
d’habiter d’éternels dimanches
soleil posé sur l’horizon
dans la clarté de toute chose
la terre contemple ses saisons
je n’ai lieu ni demeure
la vie est partout et nulle part

dans la citerne du patio l’aïeule puise
l’eau pour le basilic et la menthe
pile le sel et les épices
livre son combat quotidien au réel
la brise gonfle les rayures du rideau
la lampe brille encore
je joue de l’autre côté des images

dans les jardins de mon père
les arbres portent des fruits anciens
chuchotent dans la langue des oiseaux
l’eau du puits chante dans les sillons
sous mon pas naissent des chemins de sable
je suis dans l’innocence du jour
pur commencement sans avant ni après

d’une maisonnette construite tel un bateau
je me laisse couler dans l’émotion bleue
un ballet d’hippocampes frôle
les étoiles tombées du ciel
des oursins fleurissent les rochers
des algues scintillent à mon poignet
seul vit l’instant dans ce que je contemple

je suis enfant et libre
je n’ai lieu ni demeure
vaste est l’horizon quand le monde
tout entier est poème
il fait grand jour sur la terre
la nuit n’est pas encore créée
j’ai pied dans tous les temps","I am a child and free
I am a child and free
to live in perpetual Sunday
sun perched on the horizon
in each thing’s clarity
earth contemplates its seasons
I have no place or dwelling
life is everywhere and nowhere

from the courtyard cistern the grandmother draws
water for the mint and basil
grinds the salt and spices
wages her daily battle with the real world
the breeze swells out stripes on the curtains
the lamp still glows
I play beyond the pictures

in my father’s gardens
the trees bear ancient fruit
whisper in the birds’ language
well-water sings in the furrows
beneath my steps sand-paths are born
I inhabit the day’s innocence
pure beginning with no before or after

from a little house built like a boat
I let myself flow into blue emotion
a sea-horse ballet brushes
against fallen stars
sea-urchins blossom on the rocks
seaweed glitters on my wrist
only the moment lives in what I gaze at

I am a child and free
I have no place or dwelling
how vast the sky is when the whole
world is a poem
it’s broad daylight on earth
night has not yet been created
I have a foothold in all of time"
"LES FILEUSES
Celle qui malgré l’hiver a gardé
Aux joues le souvenir des raisins
Suit de l’œil un couple lent ;
Il franchit le pont de pierre
Vers le bout de forêt où s’embusque
L’ombre bleue des renards. Tout cela
Prend silencieusement sa part de haine,
A l’heure où les jeunes femmes
Quittent la maison lourde de neige,
La tête dans la nuit, étourdies d’avoir
Bu du vin en flammes et filé le lin
De leurs draps entre les jeux, les gages
Et les mensonges, sous le regard
Des hommes qui graissaient des courroies.","THE SPINNERS
The one who has kept, in spite of winter
A memory of grapes on her cheeks
Follows a slow couple with her eyes;
They cross the stone bridge towards
A bit of forest where the blue shadows
Of foxes lie in ambush. All that
Silently claims its portion of hate,
At the hour when young women
Leave the house, heavy with snow,
Their heads still full of night, careless from having
Drunk mulled wine and spun
The linen of their sheets between games, forfeits
And lies, beneath the gaze
Of men waxing harnesses."
"j’eus dix ans le ciel en tête
j’empruntai ses ailes au soleil
pour voler vers ce lieu entre deux rives

j’élevai des tours de sable
qu’habitait l’ombre qui me servait de corps

corps mûri par un soleil d’extrême été
j’étais dans la pensée du vent
les tons de la lumière
composaient mon paysage

j’étais dans la couleur du jour
je grimaçais avec les pierres
où s’abritaient les scorpions
dans l’île les femmes portaient un masque
peut-être par pudeur

le ciel en tête je me faisais invisible
pour mieux voir frappais aux vitres
où se rassemblait le jour
en un hymne quotidien
je cherchais un sens à la forme –
au-delà le monde devait exister

j’eus vingt ans impatiente
d’aborder des continents neufs
je quittai la maison de mon père
livrai à la lumière ma liberté d’oiseau
entrai dans l’espace de l’obscur

je cherchai à ouvrir des portes invisibles
affirmai lire la matière même du silence
comme une langue natale
fis du passé un commencement
et du présent une double absence

corps vivant plus que mort
je refusais que la nuit me sépare
du jour et le jour de la nuit

veilleur du rêve que le rêve invente
que cherchais-je lorsque j’ouvrais les yeux
sur les couleurs du monde
que jamais ne perd de vue le soleil

de la mémoire seconde des mots
naît l’émotion la plus réelle
j’habite cette musique
que je ne puis être seule à entendre

ombre qui suit ou précède son ombre
aux frontières entre rêve et réel
je demeure en marge de moi-même
dans l’espace et dans le temps

comment savoir si en ce lieu
de nulle part où se libère la voix
je suis venue de moi-même
ou s’il s’est imposé","I was ten years old head full of sky
I was ten years old head full of sky
I borrowed the sun’s wings
to fly toward that spot between two shores

I built towers of sand
where that shadow lived which served as my body

body ripened by a sun of extreme summer
I was in the wind’s thoughts
intonations of light
composed my landscape

in the color of day
I scowled with the stones
where scorpions sheltered
on the island, women went masked
perhaps out of modesty

sky in my head I would make myself invisible
to see better, knocked at windowpanes
where the day gathered
in an ordinary hymn
I looked for meaning in form –
somewhere out there the world must exist

I was twenty years old impatient
to shore up at new continents
I left my father’s house
gave my avian liberty up to the light
entered the space of darkness

I tried to open invisible doors
claimed to read the very stuff of silence
like a mother tongue
made a beginning of the past
and a double absence of the present

body more alive than dead
I refused to let night separate me
from day or day from night

watcher of dreams whom a dream invented
what was I looking for when I opened my eyes
on the colors of the world
which the sun never lets out of its sight

from words’ second memory
real feeling is born
I inhabit that music
which I can’t be the only one to hear

shadow which follows or precedes its shadow
on the border between dream and real
I stay on my own margins
in space and time

how to know if in this nowhere
place where a voice sets itself free
I came of my own free will
or if it was imposed on me"
"EVOLÈNE
Frôlée soudain par l’ombre
De ce qu’elle a dit « ça me fait
Chaud au cœur » elle se tait laisse
Jouer la rumeur des autres tables
Où minute par minute se produit 
La folie d’être ensemble pour
Un soir avec du vin  
Et des gnocchis ; quelqu’un
Au loin proclame qu’on ne doit 
Jamais manger l’amour
Sous forme de tripes froides
Elle rit n’ajoute rien ne parle surtout
Pas de ce que feint le verre
Qu’elle tient à hauteur de sa gorge.","EVOLÈNE
Brushed suddenly by the shadow
Of what she’s just said “That heats up
My heart” she falls silent lets
The murmur from the other tables play
While each minute it becomes clearly madder
That they should be here together for
An evening of wine and
Gnocchi. Someone far
Off proclaims that one should never
Ingest love
In the form of cold tripe
She laughs adds nothing certainly doesn’t
Speak of what the glass is hiding
That she holds level with her breasts."
"LE SALON DE MUSIQUE
Pour le plancher, c’est un point
De Hongrie : chaque carré fait de quatre
Carrés dont les lattes semblent
Se poursuivre, et les murs sont plaqués
De cuir et d’acajou. D’ici on surveillait
L’usine, on servait les éclairs, on jouait
Beethoven en rabotant les ironies,
Et quand tout a fermé on a mis pour
Trente ans les gendarmes. Il ne vient
Plus personne, le Pleyel est foutu
Et le docteur ajoute qu’un bon coup
De chaleur c’est quatorze de ses vieux
En moins dans le bourg, à quinze cents
Francs chacun par an, on fait vite le calcul.","THE MUSIC ROOM
As for the parquet, it’s in a fishbone pattern:
Each square made of four other
Squares whose planks seem to pursue
Each other, and the walls are covered with
Mahogany and leather. From here, they watched
The factory, they were served éclairs, they played
Beethoven, planing down his ironies,
And when it was all closed up police were posted
Here for thirty years. No one comes any more,
The Pleyel is shot to hell
And the doctor adds that with one good heat
Wave, there’ll be fourteen less of his
Old geezers in town, at fifteen hundred
Francs apiece a year, you can add that up fast enough."
"LE MOULIN
Je suis le point unique, la leçon
D’un paysage où se joignent, le soir,
Rivière, église et vieux moulin :
Le clocher monte, l’arbre tient,
La roue travaille, et l’eau grise
S’en va sous le vent d’hiver,
Laissant passer, entre chaque aube,
De quoi moudre le grain, scier
Les planches des cercueils, et faire
Rêver l’oisif, dans ce roulement calme
Qui continue à fabriquer de l’énergie
Avec le temps qui reste à la matière
Quand les hommes ont fini de crier
Sur le manteau doux de la neige.","THE MILL
I am the single point, the lesson
In a landscape where evening links
A stream, a church, and an old mill:
The bell tower rises, the tree stands fast,
The wheel works, and gray water
Flows away beneath the winter wind,
Letting enough pass, from dawn to dawn
To grind grain, to saw
Coffin planks, to make
Idle men dream, in this calm rumbling
Which keeps on fabricating energy
In the time that’s left for matter
When mankind has done shouting
Over the soft cloak of snow."
"tu te doutes de la patience
de cette terre fauve
quand ses yeux s’absentent
pour s’ouvrir sur le bleu
qui colore son sens

comme toi comme le poème
cette terre est née
du regard qui l’a rêvée

la vie est une traversée
entre deux rives
analogie des marges
lent mouvement vers l’inachevé
chant d’innocence et de mémoire

scribe dans la nuit de la langue
quand la nuit parle la langue du néant
tu es sur cette terre
pour cultiver ton âme
apprivoiser ce qu’il y a d’humain
dans l’angoisse
habiter la parole de la parole
et conserver la promesse du poème","you can guess the patience
you can guess the patience
of this lion-colored earth
when its eyes absent themselves
to open on the blue
which colors its sense

like you like the poem
this earth is born
of the look that dreamed it

life is a crossing
between two shores
analogy of margins
slow movement toward the unfinished
song of innocence and memory

scribe in the night of language
when night speaks the language of noughts
you are on this earth
to grow your soul
tame what’s human
in dread
inhabit the word’s word
and keep the poem’s promise"
"À la femme qui se donne à l’homme, aux dents
qui ont croqué la laitue et les fèves vertes, au poing
de la femme qui a serré l’agate, le mouchoir plissé
comme une rose, au ventre gorgé de sang roux,
à l’ombilic noué sur lui-même en un joli nœud marin,
aux doigts qui ont tenu le pied de porc
ou le pouce d’un père tenu secret dans une boîte
en forme de prisme au fond d’un trou en forme d’entonnoir,
à l’homme qui se donne à la femme, aux lèvres
qui ont gercé en mangeant des châtaignes en plein air,
au sternum de l’homme, dur et mou, au ventre
gorgé de sang roux, à l’ombilic noué sur lui-même
en un joli nœud marin, aux doigts qui ont soupesé
le crottin et les tresses d’une mère en vie,
en chemin en voyage en histoire
et tenue secrète dans une forêt de bouleau.","To the woman who gives herself to the man
To the woman who gives herself to the man, to the teeth
that have crunched the lettuce and the beans, to the fist
of the woman who grasped the agate, the hankie crushed
like a rose, to the belly engorged with rust-red blood,
to the umbilical tied up in a neat sailor’s knot,
to the fingers that have held a trotter of pork
or the father’s thumb kept secret in a box
the shape of a prism at the bottom of a hole the shape of a funnel
to the man who gives himself to the woman, to the lips
scalded from eating chestnuts in the open air,
to the man’s sternum, hard and soft, to the belly
engorged with rust-red blood, the umbilical tied up
in a neat sailor’s knot, to the fingers that have weighed
the dung and the tresses of a mother still living,
on her way on a journey in history
and kept secret, in a forest of birch."
"INEPUISABLE
On commence avec aubier entre syntaxe et
Saules pleureurs, mais les mots savent le monde
Et cœur n’est pas si mal; il y a aussi
Les groseilles ou le mur de ferme, il peut
Faire pivoter la plaine, les heures, un conflit,
Il y a le voisin dans le métro, c’est du travail
Inépuisable et puis il faut de temps en temps
Conclure comme le réclame cette boucle; on reste
Seul, très dépendant de ceux qui lisent, fini
Pour cet instant et cet espace, vous pouvez
L’appeler poème, ce qu’il reste à dire avale déjà
L’autre page; il y a la poésie des autres,
Qu’on aime lire et réciter, les promenades en ville
Ou la forêt, la première heure du matin
Entre l’or et la bile, et pour toujours aux prises
Avec la matière et l’histoire, un désir de poésie.","INEXHAUSTIBLE
You start with sapwood between syntax and
Weeping willows, but words know the world
And heart is not so bad; and there are also
Gooseberries or the farm wall, it could
Make the plains revolve, the hours, a conflict,
There’s the man beside you in the métro, it’s inexhaustible
Work and then you must from time to time
Finish as this turn demands; you are still
Alone, dependent on those who read, finished
For this moment and this space, you can
Call it a poem, what’s left to say is already
Devouring the next page; there is the poetry of others,
That you like to read, recite, walks in the city
Or the woods, the first hour of the morning
Between gold and bile, and always grappling
With substance and history, a desire for poetry."
"toi qui n’es plus dans le présent du monde
mais dans un excès de nuit aux seuils introuvables
je te façonne à ton image et caresse tes eaux

nous nous regardons nous éloigner
et le rêve ombre la nuit jamais indifférente
pour resurgir de tout son poids d’aérienne souffrance

je te garde multiple
dans le creuset des haleines fécondes
dans les corolles butineuses du silence
au cœur de la parole en fragments d’aurores
ressuscitées dans le frisson du jour prodigue

simplement je me repose de ton rêve
des soleils dans les yeux
il en va de certains rêves
comme d’un grand bonheur d’une grande douleur

à ton silence quand la voix manque
au rêve que tu portes dans ta nuit

il faut nourrir la flamme et protéger la lampe","you who are no longer in the world’s present tense
you who are no longer in the world’s present tense
but in an excess of night with hidden doorways
I create you in your own image caress your waters

we watch ourselves draw apart
and the dream shadows a never-indifferent night
then reemerges in all its weight of aerial pain

I keep you multiple
in the crucible of fecund breath
in the pollen-gathering corollas of silence
at the heart of words made of shattered dawns
brought back to life in a prodigal day’s shivering

more simply I’m taking a rest from your dream
with suns in my eyes
it’s that way with certain dreams
as with great happiness or great sorrow

for your silence when there is no voice
for the dream that you bear in your night

the flame must be fed the lamp protected"
"nous vivons dans un pays
ivre de violence et de guerre
Medellin sombrera dans la tristesse
dès votre départ nous resterons là
à attendre la lumière simplement
vous remercier d’être venus
. . .
merci d’être venus parmi nous
desplazados ayant fui nos villages
notre passé notre présent saccagés
quel avenir pour nos enfants ici à La Cruz
c’est notre âme qu’on nous a arrachée
là-bas avec notre terre
. . .
tirs sporadiques dans la montagne en face
tranquilla me dit une femme
sur le sentier du retour
les combats sont éloignés
sous les lentes spirales
des rapaces noirs
une bouteille de vin du Chili
circule de main en main
. . .
je ne sais rien de ce pays dis-tu
en Pennsylvanie on peut vivre tranquille
sans rien savoir du reste du monde
explique-moi dis-tu ta voix posée
telle une caresse laissée en suspens
. . .
une bombe a explosé en pleine nuit
tout près de notre hôtel à Bogotá
cela m’a ouvert les yeux dis-tu
depuis j’ai cherché à comprendre
. . .
libertad hurle la foule debout
après la lecture d’un poème
dans l’amphithéâtre Carlos-Vieco
LIBERTAD","we live in a country
we live in a country
drunk on war and violence
Medellin will sink into sadness
as soon as you’ve left we’ll stay there
waiting for the light simply
to thank you for having come
. . .
thank you for coming to be here with us
desplazados who have fled our villages
our past our present laid waste
what future for our children here in La Cruz
it’s our soul they’ve torn out
back there with our lands
. . .
sporadic gunfire from the mountain in front of us
tranquilla a woman says to me
on the path back
the fighting is far away
under the slow spirals
of black hawks
a bottle of Chilean wine
passes from hand to hand
. . .
I don’t know anything about this country you say
you can live comfortably in Pennsylvania
and know nothing about the rest of the world
tell me about it you say your voice poised
like an interrupted caress
. . .
a bomb went off in the middle of the night
right next to our hotel in Bogotá
that opened my eyes you say
since then I’ve tried to understand
. . .
libertad cries the crowd standing as one
after a poem is read
in the Carlos-Vieco auditorium
LIBERTAD"
"DANS LE PIÈGE DES NARINES
L’aube est une femme
qui brise tes fenêtres avec ses seins
– rougis sont leurs mamelons
que tètent les clochards…

Ah, on entend sonner l’heure de la chasse…
(Maudits soient Vlachka et son Teleorman!)

Prépare la descente, le raid!
La trappe pour les invités!
Tends les lacets!
Éclabousse ton visage de sang,
comme si de tes artères coulaient
les masques africains des nuits sans sommeil!
Attrape ses renards roux dans le piège des narines!

Et, avant tout,
prépare la descente, le raid.
Même si personne n’y vient.
L’aube – quand la solitude
te semble être une cervelle caillée sur les murs.","IN THE SNARE OF THE NOSTRILS
Dawn is a woman
who breaks your windows with her breasts
– reddened are the nipples
suckled on by tramps . . .

And there goes the tocsin for the hunt . . .
(Damned be Vlachka and her Teleorman!)

Prepare the drop, the raid!
The oubliette for the guests!
Set your snares!
Spatter your face with blood,
as if African masks from the sleepless nights
were flowing from your arteries!
Trap the red foxes in the snare of your nostrils!

But above all
prepare the drop, the raid.
Even if nobody comes.
Dawn – when solitude
seems to you like a brain curdled on the walls."
"anse du port de Durban
où dansent les lueurs de la ville
silence des arbres dans l’éternel été silence de l’océan
d’où chaque matin se hisse un jour nouveau
silence sur les pelouses où paissent des oiseaux gris
silence du poète bras tailladé par la lame rouillée
parodies de masques tournés vers le silence du ciel
citadins ivres de bière dès que tombe le rideau
de la nuit chacun barricadé dans son silence
parce que trop de mots demeurent imprononçables
ces mots que hurlera Sandile sur scène et ailleurs
comme la lame rouillée hurla dans le bras du poète

baraques à la périphérie villages abandonnés de l’intérieur
femmes en robes fleuries dans l’attente de l’improbable
petits singes curieux sur le bord des routes
halte sous l’enivrant marula l’arbre à liqueur
soudain je parle d’un voyage au coeur d’un autre désert","cove of Durban seaport
cove of Durban seaport
where the lights of the city are dancing
the trees’ silence within eternal summer the ocean’s silence
from which a new day is hoisted each morning
silence on the lawns where gray birds graze
silence of the poet his arm slashed by a rusty blade
parodies of masks turned toward the silent sky
citizens drunk on beer as soon as night’s curtain
falls each one barricaded in silence
because too many words remain unsayable
those words that Sandile shrieked on stage and elsewhere
the way the rusty blade shrieked through the poet’s arm

shacks on the outskirts abandoned villages within
women in flowered dresses waiting for the improbable
curious little monkeys by the roadsides
a stop beneath the heady marula the liquor tree
all at once I speak of a voyage to the heart of another desert"
"LE MASQUE À GAZ
Jusqu’à toi,
les tailleurs de marches s’écroulent par endroits
regardant au loin vers l’horizon,
jusqu’à toi.
Engouffrés et mous dans la cage visqueuse de l’escalier.

Les couvertures des portes, jusqu’à toi,
– des peaux de veau, déchirées
par les broches des sangliers.
En terre aromatisée (kieselguhr), ton œil sauvage,
ta bouche de mercure.

Jusqu’à toi, il y a le coin de la rue
où dorment immobiles, dans un nuage de cristal,
ceux qui n’ont ni maison, ni dieux.
Comme à travers la bouche ternie d’un canal,
à travers leurs vêtements troués,
les regarde Celui d’en Haut, avec une pitié infinie.

Jusqu’à toi, il y a le grand boulevard,
au-dessous duquel pend
à de longs crochets d’acier,
comme un masque à gaz,
le scalp des jours passés.
Et la mitrailleuse avec laquelle tu tires longuement.
Les balles bourdonnent, la caravane ne vient pas.

Jusqu’à toi – les paroles dites. Le faux pas.
Tu tires à travers les fenêtres sur toi.","THE GAS MASK
As far as you,
the stairmakers collapse in places
gazing far into the horizon,
as far as you.
Swallowed and limp in the viscous cage of the stairs.

The awnings over doors, as far as you,
– calf skins, torn
by the tusks of boar.
In aromatic earth (kieselguhr), your wild eye,
your mouth of mercury.

As far as you, there is a street corner
where those who have neither house nor gods
sleep motionless in a cloud of crystal.
As through the dulled mouth of a drain,
through their torn clothes
the One on High sees them, with infinite pity.

As far as you, there’s a wide boulevard,
under which hangs
on long steel hooks,
like a gas mask,
the scalp of days past.
And the machine-gun you lean on as you keep on firing.
The bullets hum, and the caravan does not arrive.

As far as you – the words spoken. The false move.
You fire through the windows at yourself."
"QUAI DES ORFÈVRES
Le petit homme fermait parfois
Sa librairie, le temps de recopier
Un inédit qu’on récitait. « Étonnant,
Ce poème, weiss sind die Tulpen, ça vient
De Rilke, j’en suis sûr, schwartz sind
Die Straücher, mais il a mis tulipes blanches
Au lieu d’arbustes noirs : Paul
Celan n’aimait pas les arbres. Vous
Ne l’avez pas connu, et vous aimez ?
Attention à la bigoterie ! Ici, c’est
La fosse aux livres, et les gens
En vitrine sont presque tous des amis
Morts : la littérature, ça n’est
Jamais qu’une façon de passer. »","QUAI DES ORFÈVRES
The little man would sometimes shut
His bookshop, long enough to copy out
An unpublished one we’d read out loud. “Surprising,
This poem, weiss sind die Tulpen, that comes
From Rilke, I’m sure of it, schwartz sind
Die Straucher, but he’s put white tulips
Instead of black shrubs: Paul
Celan didn’t like trees. You
Never knew him, and you like these poems?
Watch out for bigotry! Here, it’s
A mass grave for books, and the people
In the window are almost all dead
Friends: literature, all it is ever
Is a way to pass, get by.”"
"pour achever / la beauté du monde /
il faut que la lumière /
étreigne la pavane / des ombres sur tes lèvres /","FOR THE WORLD’S BEAUTY
For the world’s beauty / to be complete /
light must embrace /
the pavane of shadows / passing across your lips /"
