original_poem,translated_poem
"Ditoso seja aquele que somente
Ditoso seja aquele que somente
Se queixa de amorosas esquivanças;
Pois por elas não perde as esperanças
De poder nalgum tempo ser contente.

Ditoso seja quem, estando ausente,
Não sente mais que a pena das lembranças,
Porque, inda mais que se tema de mudanças,
Menos se teme a dor quando se sente.

Ditoso seja, enfim, qualquer estado,
Onde enganos, desprezos e isenção
Trazem o coração atormentado.

Mas triste de quem se sente magoado
De erros em que não pode haver perdão,
Sem ficar na alma a mágoa do pecado.","Bienheureux soit celui qui seulement

Bienheureux soit celui qui seulement
Ne se plaint que d’amoureuses irrévérences;
Car pour elles il ne perdra les espérances
De pouvoir un jour être content.

Bienheureux celui qui, en étant absent,
Ne ressent que la peine des souvenirs,
Car même si l’on craint les changements,
On craindra moins la douleur lorsqu’on la ressent

Bienheureuse soit, enfin, toute situation,
Où tromperies, dédains, et exemption
Conserveront un coeur tourmenté.

Mais malheureux est celui qui se sent offensé
Par des erreurs où il  ne peut y avoir de pardon
Sans qu’en l’âme il ne reste l’angoisse du pêché."
"Por receio de quem espia
Cheio de inveja a roer
Não veio naquele dia,
P'ra assim traída não ser
P'la luz que no rosto esplende,
P'las jóias a tilintar,
E pelo perfume do âmbar 
A que o corpo lhe rescende:
É que ao rosto, com o manto,
Tapá-lo ainda poderia,
E as jóias, entretanto,
Facilmente as tiraria
Mas a fragrância do encanto
Para ocultá-la, que faria?","Par crainte de celui qui guette
Plein de l’envie qui ronge
Ce jour-là elle n'est pas venue,
Pour ne pas être trahie
Par le resplendissement de son visage,
Par le tintement des bijoux,
Et par le parfum de l'ambre
Que de son corps s’exhale :
C’est que le visage, avec le voile,
Elle pourrait encore le cacher,
Et les bijoux, entretemps,
Elle pourrait facilement les retirer,
Mais la fragrance de la beauté,
Comment pourrait-elle l’occulter?"
"Viagem
Aparelhei o barco da ilusão
E reforcei a fé de marinheiro.
Era longe o meu sonho, e traiçoeiro
O mar...
(Só nos é concedida
Esta vida
Que temos;
E é nela que é preciso
Procurar
O velho paraíso
Que perdemos).
Prestes, larguei a vela
E disse adeus ao cais, à paz tolhida.
Desmedida,
A revolta imensidão
Transforma dia a dia a embarcação
Numa errante e alada sepultura...
Mas corto as ondas sem desanimar.
Em qualquer aventura,
O que importa é partir, não é chegar.
","Voyage
J’ai appareillé le bateau de l’illusion
Et la foi de marin j’ai renforcée.
Il était loin mon rêve, et sournois
L’océan ...
(Seule nous est donnée
Cette vie
Que nous avons;
Et c’est là que nous devons
rechercher
Le vieux paradis
Que nous avons perdu).
Rapidement, j’ai laché la voile
Et dis adieu au quai, à la paix ankylosée.
Démesurée,
L’immensité en révolte
Transforme tous les jours le bateau
En une tombe errante et  ailée...
Mais je fends les vagues sans me décourager.
Dans toute aventure,
Ce qui importe c’est de partir, ce n’est pas d’arriver."
"NOIVADO
Vês, querida, o horizonte ardendo em chamas?
Além desses outeiros
Vai descambando o sol, e à terra envia
Os raios derradeiros;
A tarde, como noiva que enrubesce,
Traz no rosto um véu mole e transparente;
No fundo azul a estrela do poente
Já tímida aparece.
Como um bafo suavíssimo da noite,
Vem sussurrando o vento,
As árvores agita e imprime às folhas
O beijo sonolento.
A flor ajeita o cálix: cedo espera
O orvalho, e entanto exala o doce aroma;
Do leito do oriente a noite assoma;
Como uma sombra austera.
Vem tu, agora, ó filha de meus sonhos,
Vem, minha flor querida;
Vem contemplar o céu, página santa
Que amor a ler convida;
Da tua solidão rompe as cadeias;
Desce do teu sombrio e mudo asilo;
Encontrarás aqui o amor tranqüilo...
Que esperas? que receias?
Olha o templo de Deus, pomposo e grande;
Lá do horizonte oposto
A lua, como lâmpada, já surge
A alumiar teu rosto;
Os círios vão arder no altar sagrado,
Estrelinhas do céu que um anjo acende;
Olha como de bálsamos rescende
A c'roa do noivado.
Irão buscar-te em meio do caminho
As minhas esperanças;
E voltarão contigo, entrelaçadas
Nas tuas longas tranças;
No entanto eu preparei teu leito à sombra
Do limoeiro em flor; colhi contente
Folhas com que alastrei o solo ardente
De verde e mole alfombra.
Pelas ondas do tempo arrebatados,
Até à morte iremos,
Soltos ao longo do baixel da vida
Os esquecidos remos.
Firmes, entre o fragor da tempestade,
Gozaremos o bem que amor encerra,
Passaremos assim do sol da terra
Ao sol da eternidade.","FIANÇAILLES
Tu vois, ma chérie, brûler l'horizon en flammes?
Au-delà de ces collines
Le soleil s’abaisse et à la terre envoie
Les rayons ultimes;
Le soir, tel une mariée qui s’empourpre,
Il porte sur le visage un voile doux et transparent;
Sur fond bleu l’étoile du couchant
Déjà timide apparaît.
Comme un tendre souffle de la nuit,
Vient le vent en chuchotant,
Il agite les arbres et influe aux feuilles
Le baiser somnolent.
La fleur ajuste le calice: elle attend de bonne heure
La rosée, et pendant ce temps elle exhale le doux arôme;
Du lit de l’orient la nuit se prône;
Comme une ombre austère.
Viens toi, maintenant, ô fille de mes rêves,
Viens, ma chère fleur;
Viens contempler le ciel, page sacrée
Qui  invite à lire l’amour;
De ta solitude romp les chaînes;
Descend de ton sombre et muet asile;
Tu trouveras ici l'amour tranquille ...
Qu’ attends-tu? De quoi as-tu peur?
Regarde le temple de Dieu, majestueux et grand;
Dans l’autre extrémité de l’horizon
La lune, telle une lampe, surgit
Et  illumine ton visage;
Les bougies brûleront sur l'autel sacré,
Petites étoiles célestes qu’un ange allume;
Regarde comme de baumes elle est parfumée
La couronne des fiançailles.
Elles iront te chercher à mi-chemin
Mes esperances;
Et reviendront avec toi, entrelacées
Dans tes longues tresses;
Cependant, j’ai préparé ton lit à l'ombre
Du citronnier en fleur; j’ai ramassé content
Des feuilles que j’ai répandues sur le sol ardent
En un tapis vert et mou.
Par les vagues du temps extasiés,
Jusqu’à la mort nous irons ;
Dénoués  de la barque de la vie
Les rames oubliés.
Fermes, parmi le bruit de la tempête,
Nous profiterons du bien que l’amour enferme,
Nous passerons ainsi du soleil de la terre
Au soleil de l'éternité."
"Paisagem
Passavam pelo ar aves repentinas,
O cheiro da terra era fundo e amargo,
E ao longe as cavalgadas do mar largo
Sacudiam na areia as suas crinas.

 
Era o céu azul, o campo verde, a terra escura,
Era a carne das árvores elástica e dura,
Eram as gotas de sangue da resina
E as folhas em que a luz se descombina.
 

Eram os caminhos num ir lento,
Eram as mãos profundas do vento
Era o livre e luminoso chamamento
Da asa dos espaços fugitiva.

 
Eram os pinheirais onde o céu poisa,
Era o peso e era a cor de cada coisa,
A sua quietude, secretamente viva,
E a sua exalação afirmativa.
 

Era a verdade e a força do mar largo,
Cuja voz, quando se quebra, sobe,
Era o regresso sem fim e a claridade
Das praias onde a direito o vento corre.","Paysage
Les oiseaux passaient hâtifs dans les airs,
L'odeur de la terre était dense et amère,
Et au loin les cavalcades de l’immense mer
Secouaient sur le sable leurs crinières.

C’était le ciel bleu, la campagne verte, la terre brune,
C’était la chair des arbres élastique et dure,
C’étaient les gouttes de sang de la résine
Et les feuilles où la lumière se dissocie.

C’étaient les chemins d’un marcher lent,
C’étaient les mains profondes du vent
C’était le libre appel lumineux
De l’aile des espaces fuyant.

C’étaient les pins où le ciel se pose,
C’était le poids et la couleur de chaque chose,
Sa quiétude, secrètement vivante,
Et son exhalation affirmante.

C’était la vérité et la force de la mer imense,
Dont la voix quand elle se brise, remonte,
C’était le retour éternel et la clarté
Des plages que le vent parcourt d’emblée."
"Equívoco
Vê como floresce
pontualmente
a magnólia
adivinhando na minha sede
a urgência da cor.

Respiro
a seda rósea das suas pétalas
e é de ti que me embriago
desfio o vento nos dedos
para tecer à pressa
primaveras.

E passeio nelas
de mão dada
com a tua sombra
até que a magnólia
perca a derradeira pétala
no frio escuro do chão
lembrando-me
que ainda é Inverno.","Équivoque
Vois comme il fleurit
ponctuellement
le magnolia
en devinant dans ma soif
l'urgence de la couleur.

Je respire
la soie rosée de ses pétales
et c’est de toi que je m’enivre
j’effile le vent dans mes doigts
pour tisser à la hâte
des printemps.

En eux je me promène
main dans la main
avec ton ombre
jusqu'à ce que le magnolia
perde sa dernière pétale
sur le froid sombre du sol
me rappelant
que c’est encore l'hiver."
"A ILUSÃO DA LUA
Veio a noite de mansinho
e a lua surgiu airosa,
indo mirar-se, vaidosa,
na lagoa do caminho.

Achou-se bela deveras,
sorrindo com aire e orgulho,
e, dando n’água um mergulho,
banhou-se toda em quimeras.

As horas foram passando
e os vagalumes piscando
pra lua cheia de vida,

mas o sol, cruel, chegando,
foi a ilusão abafando
e a lua tombou vencida.","L'ILLUSION DE LA LUNE
La nuit vint doucement
et la lune se leva gracieuse,
allant se mirer, vaniteuse,
dans la mare du chemin.

Elle se trouva vraiment belle,
souriant avec grâce et fierté,
et, de suite dans l’eau en plongeant,
De chimères s’est toute baignée.

Les heures allaient en passant
et les lucioles en clignotant
à la lune pleine de vie,

mais le soleil, cruel, arriva,
l’illusion il étouffa
et la lune tomba anéantie."
"Este inferno de amar 
Este inferno de amar – como eu amo ! –
Quem mo pôs aqui n’alma... quem foi ?
Esta chama que alenta e consome
Que é a vida – e que a vida destrói –
Como é que se veio a atear,
Quando – ai quando se há-de ela apagar ?
Eu não sei, não me lembra : o passado,
A outra vida que dantes vivi
Era um sonho talvez...- foi un sonho –
Em que paz tão serena a dormi !
Oh !, que doce era aquele sonhar ...
Quem me veio, aí de mim !, despertar?
Só me lembra que um dia formoso
Eu passei... dava o Sol tanta luz !
E os meus olhos, que vagos giravam
Em seus olhos ardentes os pus.
Que fez ela ?, eu que fiz ? – Não no sei ;
Mas nessa hora a viver comecei...","Cet infer d’aimer
Cet enfer d’aimer -  comme j’ aime! -
Qui me l’a mis en mon âme ... qui?
Cette flamme qui anime et consomme
Qui est la vie - et que la vie détruit -
Comment s’est-elle allumée,
Quand – ai, quand se va-t-elle consumer?

Je ne sais, je ne me souviens pas: le passé,
L'autre vie qu’avant j’ai vécue
C’était un rêve peut-être ...- ce fut un rêve -
Dans quelle paix si sereine je l’ai dormie!
Oh, combien doux était ce rêve ....
Qui est venu, pauvre de moi !, me réveiller?

Je me souviens seulement qu’en une belle journée
Je passais ... le soleil était si lumineux!
Et mes yeux, vagues qui tournoyaient
En ses yeux ardents je les ai posés.
Qu'at-elle fait? Qu’ai-je fait? – Je ne le sais;
Mais à cette même heure à vivre j’ai commencé..."
"Os cinco sentidos
São belas - bem o sei, essas estrelas,
Mil cores - divinais têm essas flores;
Mas eu não tenho, amor, olhos para elas:
      Em toda a natureza
      Não vejo outra beleza
      Senão a ti - a ti!

Divina - ai! sim, será a voz que afina
Saudosa - na ramagem densa, umbrosa.
será; mas eu do rouxinol que trina
      Não oiço a melodia,
      Nem sinto outra harmonia
      Senão a ti - a ti!

Respira - n'aura que entre as flores gira,
Celeste - incenso de perfume agreste,
Sei... não sinto: minha alma não aspira,
      Não percebe, não toma
      Senão o doce aroma
      Que vem de ti - de ti!

Formosos - são os pomos saborosos,
É um mimo - de néctar o racimo:
E eu tenho fome e sede... sequiosos,
      Famintos meus desejos
      Estão... mas é de beijos,
      É só de ti - de ti!

Macia - deve a relva luzidia
Do leito - ser por certo em que me deito.
Mas quem, ao pé de ti, quem poderia
      Sentir outras carícias,
      Tocar noutras delícias
      Senão em ti! - em ti!

       A ti! ai, a ti só os meus sentidos
      Todos num confundidos,
      Sentem, ouvem, respiram;
      Em ti, por ti deliram.
      Em ti a minha sorte,
      A minha vida em ti;
      E quando venha a morte,
      Será morrer por ti.","les cinq sens
      Elles sont belles – je le sais, ces étoiles,
mille couleurs – sublimes ont ces fleurs;
Mais je n’ai pas, mon amour, d’yeux pour elles:
      Dans toute la nature
      Je ne vois d’autre beauté
      Que toi – que toi!

Divine – ah!oui, ainsi sera la voix accordée
Nostalgique – dans le feuillage dense, ombragée
elle será; mais moi du rossignol qui chante
      Je n’écoute la mélodie
      Ni je sens une autre harmonie
      Que de toi – de toi!

Respire – dans la brise qu’entre les fleurs circule,
Céleste – encens  de parfum agreste,
Je sais.. je ne sens rien: mon âme n’aspire,
      Ne comprend, ne saisit
      Que le doux parfum
      Qui vient de toi – de toi!

Merveilleux -   sont les fruits savoureux,
C’est un régal – de néctar la grappe:
Et j’ai faim et soif... assoifés
      Afamés mes désirs
      Le sont...mais de baisers,
      Rien que de toi – de toi!

Tendre – doit être l’herbe brillante
Du lit – c’est certain dans lequel je m’étends.
Mais qui, près de toi, pourrait
      Sentir d’autres caresses,
      Toucher d’autres délices
      D’autres qu’en toi – en toi!

       A toi! aie, rien qu’en toi mes sens
      En un seul tous confondus,
      Sentent, écoutent, respirent;
      En toi, pour toi delirent.
      En toi ma chance,
      Ma vie en toi,
      Et quand la mort viendra,
      Ça sera mourir pour toi."
"NATAL DE 1971

Natal de quê? De quem?
Daqueles que o não têm?
Dos que não são cristãos?
Ou de quem traz às costas
as cinzas de milhões?
Natal de paz agora
nesta terra de sangue?
Natal de liberdade
num mundo de oprimidos?
Natal de uma justiça
roubada sempre a todos?
Natal de ser-se igual
em ser-se concebido,
em de um ventre nascer-se,
em por de amor sofrer-se,
em de morte morrer-se,
e de ser-se esquecido?
Natal de caridade,
quando a fome ainda mata?
Natal de qual esperança
num mundo todo bombas?
Natal de honesta fé,
com gente que é traição,
vil ódio, mesquinhez,
e até Natal de amor?
Natal de quê? De quem?
Daqueles que o não têm,
ou dos que olhando ao longe
sonham de humana vida
um mundo que não há?
Ou dos que se torturam
e torturados são
na crença de que os homens
devem estender-se a mão?","NOËL DE 1971

Noël de quoi? De qui?
De ceux qui ne l'ont pas?
De ceux qui ne sont pas chrétiens?
Ou de ceux qui portent sur le dos
les cendres de millions d'autres?
Noël de paix maintenant
sur cette terre de sang?
Noël de liberté
dans un monde d'opprimés?
Noël de l'injustice
toujours à tous volée?
Noël d'être égaux
dans le fait d'être conçu,
d'un ventre être né,
pour de l'amour souffrir
de la mort mourir,
et d'en être oublié?
Noel de la charité,
quand la faim continue à tuer?
Noël de quel espoir
dans un monde plein de bombes?
Noël de l'honête foi,
de gens qui sont la trahison,
l'horrible haine, la méchanceté,
et même le Noël d'amour ?
Noël de quoi? De qui?
De ceux qui ne l'ont pas,
de ceux qui en regardant au loin
rêvent d'une vie humaine
un monde qui n'existe pas ?
Ou de ceux qui se torturent
et torturés ils le sont
dans leur croyance que les hommes
doivent se tendre la main ?"
"Pedra filosofal
Eles não sabem que o sonho
é uma constante da vida
tão concreta e definida
como outra coisa qualquer,
como esta pedra cinzenta
em que me sento e descanso,
como este ribeiro manso
em serenos sobressaltos,
como estes pinheiros altos
que em verde e oiro se agitam,
como estas aves que gritam
em bebedeiras de azul.

Eles não sabem que o sonho
é vinho, é espuma, é fermento,
bichinho álacre e sedento,
focinho pontiagudo,
que fossa através de tudo
num perpétuo movimento.

Eles não sabem que o sonho
é tela, é cor, é pincel,
base, fuste, capitel,
arco em ogiva, vitral,
pináculo de catedral,
contraponto, sinfonia,
máscara grega, magia,
que é retorta de alquimista,
mapa do mundo distante,
rosa dos ventos, Infante,
caravela quinhentista,
que é cabo da Boa Esperança,
ouro, canela, marfim,
florete de espadachim,
bastidor, passo de dança,
Colombina e Arlequim,
passarola voadora,
para-raios, locomotiva,
barco de proa festiva,
alto-forno, geradora,
cisão de átomo, radar,
ultra-som, televisão,
desembarque em foguetão
na superfície lunar.

Eles não sabem, nem sonham,
que o sonho comanda a vida.
Que sempre que o homem sonha
o mundo pula e avança
como bola colorida
entre as mãos de uma criança.","pierre philosophale
Ils ne savent pas que le rêve
est une constante de la vie
aussi concrète et définie
que n'importe quelle autre chose,
comme cette pierre grise
sur laquelle assis je me repose,
comme ce ruisseau acalmé
en de sereins soubressauts,
comme ces sapins hauts
qui de vert et or s'agitent,
comme ces oiseaux qui crient
en des soûleries d'Azur

Ils ne savent pas que le rêve,
est le vin, l'écume, le ferment,
petit animal vif et assoiffé,
avec son museau pintu,
qui creuse au travers de tout
dans un perpétuel mouvement.

Ils ne savent pas que le rêve
est la toile, la couleur, le pinceau,
la base, le fût, le chapiteau,l'arc en ogive,
le vitraille pinacle de cathédrale,
le contrepoint, la symphonie,
qu'il est la moufle de l'alchimiste,
l'or, la cannelle, l'ivoire,
le fleuret de l'escrimeur,
les coulisses, le pas de danse,
Colombine et Arlequin,
la machine volante,
le paratonnerre, la locomotive,
le bateau à la proue festive,
le haut fourneau, le générateur,
la scission de l'atome, le radar,
l'ultra-son, la télévision,
l'aterrissage en fusée
sur la surface lunaire.

Ils ne savent pas, ni ils devinent,
que le rêve comande la vie.
Qu'à chaque fois que l'homme rêve
le monde rebondit, et va de l'avant
comme un ballon coloré
entre les mains d'un enfant."
"A criança que fui chora na estrada
A criança que fui chora na estrada.
Deixei-a ali quando vim ser quem sou;
Mas hoje, vendo que o que sou é nada,
Quero ir buscar quem fui onde ficou.

Ah, como hei de encontrá lo? Quem errou
A vinda tem a regressão errada.
Já não sei de onde vim nem onde estou.
De o não saber, minha alma está parada.

Se ao menos atingir neste lugar
Um alto monte, de onde possa enfim
O que esqueci, olhando-o, relembrar,

Na ausência, ao menos, saberei de mim,
E, ao ver-me tal qual fui ao longe, achar
Em mim um pouco de quando era assim.","L'enfant qui j'ai été pleure sur la route
L’enfant que j’ai été pleure sur la route.
Je l’ai laissé là-bas en devenant ce que je suis;
Mais aujourd’hui, en voyant que ce que je suis n'est rien,
Je veux y retourner chercher celui qu'alors j’étais.

Ah, mais comment puis-je le retrouver? Celui qui
L’aller a échoué a le retour erroné.
Je ne sais plus d’où je viens ni où je suis.
De ne pas le savoir, mon âme en est prostrée.

Si au moins en atteignant ce lieu
Une haute montagne, d’où je pourrais enfin
Ce que j’ai oublié, en le regardant, me le rappeler.

En l’absence, au moins, je saurai qui je suis,
Et en me voyant tel que j’ai été de loin, je trouverai
En moi un peu de ce que j’étais ainsi."
