original_poem,translated_poem
"MULHER AO MAR
MAYDAY lanço, porque a guerra dura
e está vazio o vaso em que parti
e cede ao fundo onde a vaga fura,
suga a fissura, uma falta – não
um tarro de cortiça que vogasse;
especifico: é terracota e fractura,
e eu sou esparsa, e a liquidez maciça.
Tarde, sei, será, se vier socorro:
se transluz pouco ao escuro este sinal,
e a água não prevê qualquer escritura
se jazo aqui: rasura apenas, branda
a costura, fará a onda em ponto
lento um manto sobre o afogamento.","WOMAN OVERBOARD
MAYDAY I break out: the hard war endures;
empty is the vessel from which I part –
it slacks in the deep, bored by the sway,
a leaking slit, a lack – not in the least
a cork pail with pores made to drift.
I specify: it's terracotta, it cracks
and I am sparse in dense fluidity.
Too late, I know, help will come, if ever
so feebly I flash in obscurity
and the writing does not stay on water;
here I lie: hardly an erasure, less
than a seam the wave will slowly stitch
a slumbering quilt over where I sink."
"DIANA
“Eu cá também não gosto, há mais coisas
além deste desconchavo”, dizia Marianne
Moore da poesia. De resto, conseguia
ver mitocôndrias e as demais
pequenas vidas – olho fixo
na miúda mancha de aguarela
comprimida entre vidros de lamela
redonda a pupila em maravilha
prévia ao mistério: saber o que era.

Mais importa observar ou designar?
Eu erro no olhar receio às vezes
esqueço a árvore onde deixei as chaves
e o caderno, depois não sei chamar
o quê, espécie ou parentesco, ache embora
sossego na língua arcana dos plátanos
atrás das placas do jardim botânico.
Portanto sirvo mal, sou outra, fora
do baralho, turista aqui em tanto

do que me dá prazer e algum trabalho.
Mas não está dito ainda (ou está) se insisto
à minha pouca escala nisto eu
é porque não desligo e toco e falho
no material à vista, língua
crua clara em bruto céu","DIANA
‘I, too, dislike it: there are things that are important
beyond all this fiddle,’ Marianne Moore said about
poetry. In any case, she was able
to see mitochondria and all the other
tiny lives – eye fixed
on the minute blotch of watercolor
compressed between two glass slides
the pupil round with wonder
just before mystery: to know what it was.  

Is it more important to observe or to designate?
I fear sometimes I look askew
forget the tree where I left my keys  
and my notebook, then I don’t know what to call
what, kind or relation, though I find 
tranquility in the arcane language of the plane trees
behind the plaques in the botanical garden.
So I serve badly, I’m other, the odd one
out, a tourist here in so much

that pleases me and is work.
But it’s still not said (or is) if I insist
on my small scale in this myself
it’s because I don’t disconnect and touch and fail
at what’s in plain sight, raw
language clear in brute sky"
"A queda
resta, de Agosto, esta fotografia
iluminada

onde tudo permanece ainda no lugar:
a boca no artifício dos sabores
a lentidão dos açúcares
mãos suadas dissipando pântanos
interiores
pernas brancas, vestido colado ao clima
dessas pernas
o cio vibrante do Astro, por cima
por baixo, umas sandálias

às primeiras evidências outonais
levantaram as esplanadas","The fall
what’s left of August is this photograph
all lit up

where everything is still in place:
the mouth with its trickery of tastes
the slowness of sugars
sweaty hands releasing inner
swamps
white legs, dress glued to the climate
of those legs
the heated estrus of our sun, above
below – some sandals

at the first hints of autumn    
the esplanades disappeared"
"INTERCIDADES
galopamos pelas costas dos montes no interior
da terra a comer eucaliptos a comer os entulhos de feno
a cuspir o vento a cuspir o tempo a cuspir
o tempo
o tempo que os comboios do sentido contrário engolem
do sentido contrário roubam-nos o tempo meu amor

preciso de ti que vens voando
até mim
mas voas à vela sobre o mar
e tens espaço asas por isso vogas à deriva enquanto eu
vou rastejando ao teu encontro sobre os carris faiscando
ocasionalmente e escrevo para ti meu amor
a enganar a tua ausência a claustrofobia de cortinas
cor de mostarda tu caminhas sobre a água e agora
eu sei
as palavras valem menos do que os barcos

preciso de ti meu amor nesta solidão neste desamparo
de cortinas espessas que impedem o sol que me impedem
de voar e ainda assim do outro lado
o céu exibe nuvens pequeninas carneirinhos a trotar
a trotar sobre searas de aveia e trigais aqui não há
comemos eucaliptos eucaliptos e igrejas caiadas
debruçadas sobre os apeadeiros igrejas caiadas
meu amor
eu fumo um cigarro entre duas paragens leio
o Lobo Antunes e penso as pessoas são tristes as
as pessoas são tão tristes as pessoas são patéticas meu
amor ainda bem que tu me escondes do mundo me escondes
dos sorrisos condescendentes do mundo da comiseração
do mundo
à noite no teu corpo meu amor eu
também sou um barco sentada sobre o teu ventre
sou um mastro

preciso de ti meu amor estou cansada dói-me
em volta dos olhos tenho vontade de chorar mesmo assim
desejo-te mas antes antes de me tocares de dizeres quero-te
meu amor hás-de deixar-me dormir cem anos
depois de cem anos voltaremos a ser barcos
eu estou só
Portugal nunca mais acaba comemos eucaliptos
eucaliptos intermináveis longos e verdes
comemos eucaliptos entremeados de arbustos
comemos eucaliptos a dor da tua ausência meu amor
comemos este calor e os caminhos de ferro e a angústia
a deflagrar combustão no livro do Lobo Antunes
comemos eucaliptos e Portugal nunca mais acaba Portugal
é enorme eu preciso de ti e em sentido contrário roubam-nos
o tempo roubam-nos o tempo meu amor tempo
o tempo para sermos barcos e atravessar paredes dentro dos quartos

meu amor para sermos barcos à noite
à noite a soprar docemente sobre as velas acesas

barcos.","INTERCITY
we ride down the backs of hills inside
the earth eating eucalyptus eating haystacks
spitting out the wind spitting out time spitting out
time
time the trains gulp the opposite way going
the opposite way stealing our time my love

I need you who are flying
to me
but you fly unfurling sails over the sea
you have wing-space you hover you drift while I
keep crawling towards you along the rails
with occasional sparks I write to you my love
cheating your absence the claustrophobia of the mustard
colored curtains you walk on water and now
I know
words are less worthy than boats

I need you my love in this loneliness this forsakenness
of thick curtains preventing the sun preventing my
flight and nevertheless on the opposite side
the sky boasts little lamb clouds hopping
hopping on oats and wheat fields there are none here
we eat eucalyptus eucalyptus and whitewashed churches
leaning over level-crossing whitewashed churches
my love
I smoke a cigarette in between two stops I read
Lobo Antunes I think people are sad people
are so sad people are pathetic my
love just as well you hide me from the world you hide
me from the world’s patronising smiles the world’s
self-righteous consent
by night on your loins my love I
am also a boat sitting on top of your body
I am a mast

I need you my love I am tired I ache
close to where my eyes are set I feel like crying still I
desire you but before before you touch me before you say
I want you my love you shall let me sleep a hundred years
a hundred years from today we’ll be boats again
I am lonely
Portugal is everlasting we eat eucalyptus
everlasting eucalyptus lean and green
we eat eucalyptus interspersed with shrubs
we eat eucalyptus the ache of your absence my love
we eat this heat and the railtracks and anguish
set ablaze inside Lobo Antunes’ novel
we eat eucalyptus and Portugal is everlasting Portugal
is huge and I need you and in the opposite way they are stealing
time it’s our time they are stealing my love it’s time
time for us to be boats and sail through walls inside rooms

my love to be boats at night
at night to blow oh sweetly blow into full sail

boats."
"ÉMULOS
Foi como amor aquilo que fizemos
ou tacto tácito? – os dois carentes
e sem manhã sujeitos ao presente;
foi logro aceite quando nos fodemos.

Foi circo ou cerco, gesto ou estilo
o acto de abraçarmos? foi candura
o termos juntos sexo com ternura
num clima de aparato e de sigilo.

Se virmos bem ninguém foi iludido
de que era a coisa em si – só o placebo
com algum excesso que acelera a líbido.

E eu, palavrosa, injusta desconcebo
o zelo de que nada fosse dito
e quanto quis tocar em estado líquido.","EMULATORS
Was it circus or siege, gesture or style
the act of embracing? was it candor
such tenderness together such ardor
in a climate of luxury and guile?

The thing we did, was it the same as love,
or tacit touch? the two of us in want
and morningless, yielding to the moment;
getting fucked was an awkward move.

Seen objectively, no one was deluded
it was the real thing – only the placebo
with some excess accelerates the libido.

And I betrayed, unjust . . . long-winded,
that zeal that nothing should be said,
and how I wanted to go down liquid."
"[ANNEMARIE SCHWARZENBACH]
olho-a:
doce o vértice no ângulo da maxila
quando acorda

a lona ensopou na aurora
fora a erva tinge tanto quanto o astro sobalça
dilui o sono
as mulas nutrem-se das fátuas
pastagens boreais

à nossa frente um caminho articula
iluminante
colado ao calar-se
ao mover-se

mas já um sopro inflama
devolve-nos o desejo de um lago, põe
no horizonte a cordilheira
elevação menos intransponível
que a planície do vivido

despedimo-nos do musgo úvido
digitado entre coxas 
sacudimos o que sobrou do gozo
o pequeno lumaréu que à boca do abrigo
longas frias horas crepitou

atufamos mochilas
testados couros e ataduras
aprumados os cabelos
levamos aos dentes um pouco de farinha
fiapos de carne seca
tragos de café fumegante 

nós, soldadas de Alexandre
a quem o whiskey dos serões jamais tombou
e as botas não pesam
nem vexam as febres

o rectângulo onde a tenda demorou
ficará por um tempo assinalado no gazão
com as pedras a rodear o que foi
a labareda cintilante que depois negrejou
e é pasto para o faro da medrosa
fauna que virá
sondar esta parte sujada do lugar

por essa altura o nosso odor
planará por ravinas desfiladeiros
misturado com o pó e o estrépito dos cascos com que
erramos à beira dos abismos

produziremos ecos de que o nosso pudor 
se acanhará
mas por dentro – tácitas mais que a estorga
dos penhascos –

e duras, róridas, raras
abaulando a vista sobre os mapas
destapando bússolas
tirando pequenas notas sobre o rumo
e o engano

mais cabra que nós mais montês: a vida
essa camurça difícil de curtir","[ANNEMARIE SCHWARZENBACH]
i’m watching her:  
sweet the alp in the angle of her jaw
when she wakes

the canvas soaked at dawn
the grass outside darkens just as the sun rising  
dilutes sleep
the mules feed off the fleeting
boreal pastures

before us a way opens up
luminously
glued to keeping quiet
to moving

but a breeze already inflames
making us want for a lake, placing
a range on the horizon
a less uncrossable elevation
than the lowlands of lived life

we say goodbye to the humid moss
fingered between thighs
stir the last pleasure out of the little
campfire that crackled
at the shelter’s opening through the long cold hours

we stuff rucksacks
leather and straps tested
we fixed our hair
munch a bit of flour
shredded bits of jerky
swigs of steaming coffee

we, the soldiers of Alexander
whom nights of whiskey never fell
whose boots don’t weigh a thing
nor shame the fevers

the rectangle left by the tent
will remain for a while marking the plot of grass
stones ringing what had been
a scintillating flame later gone dark
now pasture to the scent of the timid
animals that will wander in
sounding out this sullied bit of the scene 

at this very moment our scent
sails through narrow ravines
mixed with the dust and the clamor of hoofs that brings us
straying close on the edge of precipices

our own echoing
will embarrass us
but within – more silence even than the gorse
on the cliff sides –

and hardened, soaked with mist, atypical
arching over our maps
opening compasses
jotting quick notes about the way
and the error

more goat than us more mountainous: life
this leather hard to tan"
"NEM TANTA COISA DEPENDE
preferes o canto, o lugar oculto
a folhagem, a sombra, o quarto, este
saco de trigo: ouro de um texto
sobre a velha escrivaninha do real

lá fora o clarão do arvoredo
atalhos para a tingidura da paisagem
cá dentro menos caminho, outro

panorama: a presença tão-só
desabitada de uma pessoa, mistério sem
atributo ou função

sempre a desfeita de um coração
o cultivo intensivo das figuras
e sobram tristeza e dias ao corpo que escreve
no calabouço de uma manhã muito larga

reluzente de gotas de mel
enquanto os gatos lambem o sábado
e sentado, sapo de ouro, permites-te pôr no mundo
(mas porquê) outro poema","SO LITTLE DEPENDS
you prefer the corner, the hidden place
the foliage, the shadow, the room, this
sack of wheat: textual gold
spread out on the old secretaire of the real

outside the blaze of the wood
the quick glazing of the fields
here inside, less leeway – another

panorama: simply the presence
uninhabited by a person, mystery without
attribute or function

always the undoing of a heart
the industrial cultivation of figures
and leftover sadness and days for the body that writes
in the calaboose of a vast morning

radiant with drops of honey
as the cats lick Saturday
and sitting, like a gold frog, you let yourself add to the world
(but why) another poem"
"Floriram por engano as rosas bravas
No inverno: veio o vento desfolhá-las…
Em que cismas, meu bem? Porque me calas
As vozes com que ha pouco me enganavas?

Castelos doidos! Tão cedo caístes!...
Onde vamos, alheio o pensamento,
De mãos dadas? Teus olhos, que um momento
Perscrutaram nos meus, como vão tristes!

E sobre nós cai nupcial a neve,
Surda, em triunfo, pétalas, de leve
Juncando o chão, na acrópole de gelos…

Em redor do teu vulto é como um véu!
¿Quem as esparze — quanta flor! —, do céu,
Sobre nós dois, sobre os nossos cabelos?","Fooled into bloom, the wild winter roses
Fooled into bloom, the wild winter roses:
The first wind stripped them of their petals…
Why this brooding, my love? Why cut off          
Your voices that so lately fooled me?

Castles in the air, so swiftly razed!
Where are we going without thinking,
Hands locked? Your eyes, which briefly
Studied mine, how they look sad!

The snow showers us, a wedding feast,
Its silently triumphant petals coating
The ground, in the acropolis of ice.
 
It swaddles your face like a veil!
Who on high is sprinkling all these flowers      
On our hair, on the two of us?"
"TEXTO DE APRESENTAÇÃO
1.
É-me indiferente: poeta, poetisa
dependerá do ritmo ou da medida –
prefiro tradutora, mas admito
que por vezes não dobro e sou narcisa.

2.
A minha primeira poesia era
sobre chuva e choro. Hoje seria
prosa, ou sobre chuva e a pólvora:

chove fora viola o vento o vidro,
a rua nunca é como os prospectos –
O meu bilhete ao mundo, espeto-o

com delicado verbo ao coração.
Rebenta, murcho músculo entupido –
mil vezes fosse a vida a excepção.

3.
se o rigor do verso não visa qualquer prova
senão procura –
ou provar o que seja de sabor.
Se não escrevo por encomenda
senão por ventura serôdia

4.
posso posar, certamente,
para a máquina fotográfica,
moldar a boca ao disparo ou regular
a abertura ao diafragma. Dependente
do papel revelador –
modelo artista presa, sou como todos:
as vidas que não toco interessam-me
num desequilíbrio de voracidade e avareza.
Antes ainda assim me conheçam de vista
que de revista.","INTRODUCTORY TEXT
1. 
For me it makes little difference: poet,  poetess –  
depends on the measure, and the stress –  
I prefer translator, but admit   
that I sometimes can’t be plied, I’m a narcissist.


2.
My earliest poetry was about rain   
and weeping. Today it would be  
prose and rain, or gunpowder:  
 
it's raining out, wind rapes the window,  
a street is never like the brochures –  
With fine eloquence I stab my note   
 
to the world through my heart.  
It bursts,  withered muscle bloat –   
a thousand times that life were more than art.

3.
If the line’s strict measure doesn’t aim to show
but is a seeking instead –
or is the taste of what it finds . . .  
If I don’t write to order,
but showered by latter rain.

4.
Certainly, I can pose
for the camera,
mold my mouth to the click, close
down the diaphragm. It depends
how the roll is developed –
model artist prey, I’m like everyone:
the lives I don’t touch interest me
in uneven parts of avarice and voracity.
Before they know me, period,
they know me periodically."
"Sou Eu!
Pelos campos em fora, pelos combros, 
Pelos montes que embalam a manhã, 
Largo os meus rubros sonhos de pagã, 
Enquanto as aves poisam nos meus ombros... 

Em vão me sepultaram entre escombros 
De catedrais duma escultura vã! 
Olha-me o loiro sol tonto de assombros, 
as nuvens, a chorar, chamam-me irmã! 

Ecos longínquos de ondas... de universos.. 
Ecos dum Mundo... dum distante Além, 
Donde eu trouxe a magia dos meus versos! 

Sou eu! Sou eu! A que nas mãos ansiosas 
Prendeu da vida, assim como ninguém, 
Os maus espinhos sem tocar nas rosas!","IT\'S ME!
Over the fields, over the knolls,
Over the hills that cradle the morning,
I scatter my glowing pagan dreams
While birds alight on my shoulders…

In vain they buried me amid the rubble
Of vainly carved cathedrals! Dizzy
With wonder, the golden sun beholds me,
And the weeping clouds call me sister!

Far echoes of waves…  of universes…
Echoes of a World…  of a distant Beyond,
From where I brought my verses’ magic!

It’s me! It’s me! The one who, like no one,
Plucked from life with anxious hands
The hurtful thorns and none of the roses!"
"Antimundo
plágio manhoso do big-bang
a matéria do poema expande, arrefece
tão estranhamente se demora e permanece
semelhando o Universo

o poema é a imagem-espelho de um corpo
sem reflexo: a poesia

oco assimétrico, residual desse princípio
colocada em lugar dubitativo, separada quase sempre
do buraco negro a que chamam literatura

poder-se-á supor que poucos são os poetas
capazes de acelerar partículas
de modo a ver-se não só o que a luz já percorreu
mas a região mais central do nada, o pátio
furioso da potência

e neste lugar de substâncias, de objectos
as palavras são figuras do imundo, coisas que
sobraram do estampido inaugural desse dia inicial inteiro
e limpo que culminou no lugar a menos deste texto
breve logaritmo sem aplicação ou saída

resta ao poeta o embuste
de afirmar o que propende para o infindo
espiar o acesso que cada coisa consente pela fissura do milagre
e dá pelo nome de imprevisto, ou acidente

a criança na rua abrindo o caixote do lixo
onde alguém sem saber depositou o assombro de um
balão de hélio branco ainda cheio
que se soltou e subiu à laia de lua ao fim da tarde
ao pé de casa

a criança pasmou, entristeceu depois
mais tarde lembrou-se: tens de escrever um poema sobre o balão
que voou do lixo e não agarrámos

um poema é a coisa mais triste que há
e escrevi","Antiworld
the big bang’s nimble plagiarism
the poem’s matter expands, cools
it lingers so oddly then stays put
similar to the Universe

the poem is a mirror image of the body
with no reflection: hollow

asymmetrical, vestiges of that origin
positioned in a dubious place, nearly always apart
from the black hole they call literature

it might be imagined that few are the poets
capable of accelerating particles
as a way of seeing not only the distance the light has covered
but the central region of nihility, the furious
patio of power

and in this place of substances, of objects
the words are figures of waste, things
left over from the inaugural detonation of this first clean
whole day that climaxed in the minus-one ground of this brief logarithmic
text, purposeless and without any application

it’s the poet’s ruse:
to voice what leans into the infinite
to secretly observe the access each thing allows through the fissure of miracle
and which goes by the name of chance, or accident

the child in the street opening the trash can
where someone without realizing threw out the marvel
of a white helium balloon still full
that bounced up and rose in the guise of the moon in the late afternoon
right in front of the house

at first the child was astonished, then sad
and later remembered: you have to write a poem about the balloon
which flew out of the rubbish and how we didn’t grab it 

a poem is the saddest thing there is
and I wrote"
"MEDEIA
Diz-se que matou o próprio irmão,
que descende do Sol e solo bárbaro,
e que, deslumbrada por jovem prático
e pouco espiritual, lhe deu
um animal de lã dourada. Ele
porém ainda quis um trono, outro
matrimónio e o mando dum país.

Quando uma feiticeira chora invoca
demónios que invocam malefícios.
O escritor, atento ao móbil, fixa
os joelhos da semideusa mágica
e empático pinta-lhe na boca
a palavra trágica: eu nada quis
para mim, por ti só tudo fiz.

E o mundo  entretém no seu decurso
o público. Do crime participa
quem dele tira prémio ou espanto –
E o pranto corre a cada livre gesto
e o excesso com que sofre nos consola
o sobressalto. E o manto que tece
sufoca em chamas e excita deveras
o sangue a correr e a carne a arder.

Resta um par de cadáveres infantis
aos pés do pai: o céu está vazio
e ninguém saiu ainda da sala.
Para concluir o acto o génio
declara solene que ali se ama
e mata sobre a cena. Não mais
discursos. Inclina-se e repousa

a pena com a ponta de veneno.","MEDEA
They say she killed her own brother,
descends from the Sun and barbarian soil,
and gave an animal with golden fur
to a practical, not very spiritual young man
who had taken her breath away. But he
also wanted a throne, a second
wife and a country to rule.

When a sorceress weeps she invokes
demons who invoke curses.
The writer, aware of her motive, steadies
the knees of the magic demigoddess
and empathically paints on her mouth
the tragic words: I wanted nothing
for myself, I did it all for you.

And the course of the world entertains
the audience, the crime’s accomplices,
those it profited and those it petrified.
And tears roll with each free motion, 
and the acuteness of her suffering softens
our shock. The cloak she weaves
smothers with flames, and the spurting 
blood and burning flesh truly excite us.

What remains is a pair of infant corpses
at their father’s feet: the sky is empty
and no one has yet left the hall.
To conclude the act the genius
solemnly declares that there, on stage,
people love and kill. No more
speeches. He leans back and sets down

his pen with its poisonous nib."
"Da minha janela
Mar alto! Ondas quebradas e vencidas
Num soluçar aflito e murmurado...
Vôo de gaivotas, leve, imaculado,
Como neves nos píncaros nascidas!

Sol! Ave a tombar, asas já feridas,
Batendo ainda num arfar pausado...
Ó meu doce poente torturado
Rezo-te em mim, chorando, mãos erguidas!

Meu verso de Samain cheio de graça,
’Inda não és clarão já és luar
Como branco lilás que se desfaça!

Amor! Teu coração trago-o no peito...
Pulsa dentro de mim como este mar
Num beijo eterno, assim, nunca desfeito!...","FROM MY WINDOW
High sea! Vanquished waves
Breaking with whispered, troubled sighs…
Immaculate, weightless flight of gulls,
Like snows appearing on the hilltops!

Sun! A bird falling, still flapping
Its wounded wings while gasping for breath…
To you, sweet tortured sunset, I lift
My hands in inward prayer, weeping!

O my charming verse of Samain,
Not yet daylight, already you’re moonlight,
Like a white lilac whose flowers wither!

Love! I carry your heart in my breast…
It pounds within me like this sea
In an endless, never withering kiss!..."
"Texto em que o poeta celebra
o amante de vinte e cinco anos
Houve
guerras mais duradouras
que você.
Parabenizo-o pelo sucesso
hoje
de sobreviver a expectativa
de vida
de uma girafa ou morcego,
vaca
velha ou jiboia-constritora,
coruja.
Penguins, ao redor do mundo,
e porcos,
com você concebidos, morrem.
Saturno,
desde que se fechou seu óvulo,
não
circundou o Sol uma vez única.
Stalker
que me guia pelas mil veredas
à Zona,
engatinha ainda outro inverno,
escondo
minha cara no seu peito glabro.
Fosse
possível, assinaria um contrato
com Lem
ou com os irmãos Strugatsky,
roteiristas
de nossos dias, noites futuras;
por trilha
sonora, Diamanda Galás muge
e bale,
crocita e ronrona, forniquemos.
Celebro
a mente sob os seus cabelos,
ereto,
anexado ao seu corpo, o pênis.
Algures,
um porco, seu contemporâneo,
chega
ao cimo de seu existir rotundo,
pergunto,
exausto em suor, se amantes,
de cílios
afinal unidos, contam ovelhas
antes
do sono, eufóricas e prenhas.","In which the poet celebrates his twenty-five-year-old lover
Wars
have outlasted your
years.
Congratulations on your success
today
in exceeding the life
expectancy
of a giraffe or bat,
cow,
boa constrictor,
or owl.
Around the world, penguins
and pigs,
conceived at the same time as you, are dying.
Saturn
has not circled the sun even
once
since you were a fertilized egg.
Stalker
who guides me along the thousand trails
to the Zone,
another winter begins to crawl,
I bury
my face in your hairless chest.
If I could,
I'd sign a contract
with Lem
or the Strugatsky brothers,
screenwriters
for our days and future nights;
for the soundtrack,
Diamanda Galás bellows
and bleats,
caws and purrs, we fornicate.
I celebrate
the mind beneath your hair,
the penis,
attached to your body, erect.
Somewhere,
a pig, your contemporary,
reaches
the zenith of his rotund
existence,
I wonder, exhausted in sweat, if lovers,
eyelashes
at last united, count sheep
before
sleep, euphoric and pregnant."
"Palco
o poema é antes de tudo
um palco para gestos simples
eu rego as flores de Junho","Stage
the poem is above all else
a stage for simple gestures
I water the June flowers"
"Exaltação
Viver!... Beber o vento e o sol!... Erguer
Ao céu os corações a palpitar!
Deus fez os nossos braços pra prender,
E a boca fez-se sangue pra beijar!

A chama, sempre rubra, ao alto, a arder!...
Asas sempre perdidas a pairar,
Mais alto para as estrelas desprender!...
A glória!... A fama!... O orgulho de criar!...

Da vida tenho o mel e tenho os travos
No lago dos meus olhos de violetas,
Nos meus beijos extáticos, pagãos!...

Trago na boca o coração dos cravos!
Boêmios, vagabundos, e poetas:
— Como eu sou vossa Irmã, ó meus Irmãos!...","EXALTATION
To live!... To drink the wind and sun!...
To lift up to the sky our throbbing
Hearts! God made our arms for grasping!
And gave us mouths of blood for kissing!

The always red-glowing flame on high!...
The always straying wings that soar
Still higher, ready to uproot the stars!...
Glory!... Fame!... The pride of creating!...

Life’s honey and life’s bitterness
Dwell in the lake of my eyes like violets
And in my ecstatic, pagan kisses!...

The heart of carnations fills my mouth!
O bohemians, tramps and poets,
How truly, Brothers, I’m your Sister!"
"MCMLXXXVI
metade solar outra metade
adentrada na noite que divide e reparte irmãmente os dois
pedaços da mesma ideia:
redonda achatada nos polos insegura no seu tombo
escuridão afora

a cabeça pendular metida entre ombros
sombras
na órbita do absurdo a cumprir a curvatura que lhe cabe
errando distorcendo a silenciosa
nitidez dos hemisférios

enfeitada de gázeos, orifícios, rodeada
de visíveis
desprendem-se dela panoramas que flutuam até
muito depois, tortuosos

brincando de se mostrar de se encobrir na açoteia
dos eventos
onde uma língua lambe partículas, intenta locuções
ou a mudez dos vaga-lumes

mas tudo de tudo se afasta
por mais que um braço nosso se retese para o nada
partindo do centro, desalcançando

e o todo se despenhe, móbil
veloz rebobinado, o retroverso inteiro, e vejamos passar
pelo buraco de uma agulha o camelo
do raciocínio

e neva nesta geometria
tanto
resplandece muito como se às mãos um lume
viesse entreter as trevas

estamos assim sobre o rosto da terra
queimando as ervas
enterrando os sinais
inclinando a esfera do pensamento para a água

seguimos por pequenas pistas ano a ano
menos nítidas
o sono alaga submerge com um peso nocturno
o corpo treme de anonimato

é no sossego de um quarto extinto rumoroso
que a nossa esfera abate na mole dos seus fantasmas
o tecto abre ao incêndio celeste
a outra e à única claridade

e nesse vácuo ou abertura nesse
floco de neve ampliado uma magnólia floresce e floresce

a sequóia imensa do mundo recolhe
à potestade
enquanto o lugar das medidas dos medos e das merdas
arrefece na lâmpada do tecto

aquietam-se em ocultas complexidões as ondas
órfãs do disjuntor
frequentam vibrações fabulares exteriores à evidência
declinam
 
e o adágio em que demoliu a luz
acendeu na respiração profunda dos alvéolos
enquanto uma frágil estrela se acende no azul
para um Percival de olhos fechados","MCMLXXXVI
half solar the other half
plunged in night that divides and fraternally shares two
scraps of the same idea:
round flattened at the poles insecure in its fall       
out of darkness

the pendular head sunk between shoulders
shadows
the orbit of the absurd fulfilling its incumbent curvature
wandering distorting the silent
clarity of hemispheres

festooned in eyes of beryl, orifices, surrounded
by visibilities
panoramas breaking off that linger
long afterwards, coiling 

a game of veiling and unveiling on the rooftop terrace
of events
where a tongue licks particles, proffers phrases
or the muteness of fireflies

but everything scatters from everything else
even though we thrust an arm into the void 
out from the center, it’s thwarted

and everything crashes, velocious 
mobile rewinding, an utter retroversion, and we can see
the camel of reason
pass through the eye of a needle 

and it snows in this geometry
such
resplendence really as though a flame were handed to us
to fill the darkness

this is how we are upon the the face of the earth
burning the weeds
burying the signs
tipping the sphere of thinking into the water

each year we go down a series of narrow paths
ever dimmer
inundated, sleep is submerged under nocturnal weight
the body shudders with anonymity

it’s in the calm of a room humming with death
that our sphere falls into its crowd of ghosts
the ceiling opens on the celestial fire
on a different, a singular clarity

and in this emptiness, this opening, in this
high burgeoning snowflake a magnolia blooms and blooms

the immense sequoia of the world retires
to its dominion
while dimensions of fear and crap cool in their own venue
the naked bulb in the middle of the ceiling

the orphan waves of the circuit breaker are hushed
in hidden complexities   
attend to fable-like vibrations beyond evidence
fade

and the adagio that demolished the light
erupted in the heavy breath of alveoli
as a fragile star lit up in the blue
for a Percival with closed eyes"
"O BANHO DE SUSANA
Entre ela e a água, um fio de
ouro. Depois, fecha a luz, e
o ouro passa a prata, e a prata
evapora-se em sombra. Só
ela fica, imóvel, sob o céu
onde as estrelas são olhos, e a
lua um reflexo da sua pele.

Mas volta a acender
a luz, como se quisesse que
a vissem. E quando se olha
ao espelho, descobre a beleza
do seu corpo que ela faz
dançar, enquanto se despe,
e todas as estrelas brilham
como olhos ansiosos de vida.

Então, fechando a água,
entra na banheira. E os velhos
saltam de trás das cortinas, de
dentro dos canaviais, de baixo
da relva, de cima dos dosséis,
enquanto ela, de costas para eles,
esfrega a pele com a esponja
desses olhos que a atravessam.","SUSANA’S BATH
Between her and the water, a thread
of gold. Then, she turns off the light, and
the gold becomes silver, and the silver
evaporates in shadow. It’s just
her that’s left, motionless, beneath the sky
where the stars are eyes, and the
moon a reflection of her skin.

But she turns the light back
on, as though she wanted
them to see her. And when she looks
into the mirror, she discerns the beauty
of her body which she puts to
dancing, as she undresses
and all of the stars shine
like eyes eager for life. 

Then, turning off the water,
she slips into the tub. And the old men
leap out from behind the curtains, from
out of the canebrakes, from beneath
the grass, down from the canopies
as she, with her back to them,
scrubs her skin with the sponge
of those ranging eyes."
"CANÇÃO PASTORIL
eu nem sei como dizer:

a minha vaca é parda
como o fundo
da toca da raposa

farelo pisado

casca caída
entre dois cercados.
lume de fogo apagado!

e as malhas brancas que tem:

na cara pintas do leite
que as meninas lhe aspergiram

nas ancas céu cintilante
que o sol lhe pinta ao nascer.","PASTORAL SONG
I don’t even know how to say it:

my cow is the color of dung
like the bottom
of a fox den

stamped down wood meal

strewn husks
between two paddocks.
the color of snuffed flame!

and what white spots it has:

on its face, speckles of milk
which the girls splatter there 

on its hips, the sparkling sky
painted by the rising sun."
