original_poem,translated_poem
"Mon ptit Lou adoré Je voudrais mourir un jour que tu m’aimes
Je voudrais être beau pour que tu m’aimes
Je voudrais être fort pour que tu m’aimes
Je voudrais être jeune jeune pour que tu m’aimes
Je voudrais que la guerre recommençât pour que tu m’aimes
Je voudrais te prendre pour que tu m’aimes
Je voudrais te fesser pour que tu m’aimes
Je voudrais te faire mal pour que tu m’aimes
Je voudrais que nous soyons seuls dans une chambre d’hôtel à Grasse pour que tu m’aimes
Je voudrais que nous soyons seuls dans mon petit bureau près de la terrasse couchés sur le lit de fumerie pour que tu m’aimes
Je voudrais que tu sois ma soeur pour t’aimer incestueusement
Je voudrais que tu eusses été ma cousine pour qu’on se soit aimés très jeunes
Je voudrais que tu sois mon cheval pour te chevaucher longtemps, longtemps
Je voudrais que tu sois mon coeur pour te sentir toujours en moi.
Je voudrais que tu sois le paradis ou l’enfer selon le lieu où j’aille
Je voudrais que tu sois un petit garçon pour être ton précepteur
Je voudrais que tu sois la nuit pour nous aimer dans les ténèbres
Je voudrais que tu sois ma vie pour être par toi seule
Je voudrais que tu sois un obus boche pour me tuer d’un soudain amour","Meu lobinho adorado queria morrer no dia em que você me amasse
Queria ser bonito para que você me amasse
Queria ser forte para que você me amasse
Queria ser jovem jovem para que você me amasse
Queria que guerra recomeçasse para que você me amasse
Queria agarrar você para que você me amasse
Queria dar palmadas na sua bunda para que você me amasse
Queria maltratar você para que você me amasse
Queria que estivéssemos sós no meu estudiozinho junto ao terraço deitados na cama do fuminho de ópio para que você me amasse
Queria que você fosse minha irmã para amar você in-ces-tu-o-sa-men-te
Queria que você fosse minha prima para que a gente pudesse se amar bem jovem
Queria que você fosse meu cavalo para cavalgar você muito tempo muito tempo
Queria que você fosse meu coração para sentir você sempre em mim
Queria que você fosse o paraíso ou o inferno conforme o lugar aonde eu vou
Queria que você fosse um menino para que eu fosse o seu professor
Queria que você fosse a noite para eu amar você nas trevas
Queria que você fosse a minha vida para que ela fosse só de você
Queria que você fosse um obus alemão para me matar de um amor súbito"
"[…]
Les branches remuées ce sont tes yeux qui tremblent
Et je te vois partout toi si belle et si tendre.
Les clous de mes souliers brillent comme tes yeux
La vulve des juments est rose comme la tienne
Et nos armes graissées c’est comme quand tu me veux
Ô douceurs de ma vie, c’est comme quand tu m’aimes.
[…]
Nous lirons dans le même lit,
Au livre de ton corps lui-même
— C’est un livre qu’au lit on lit —
Nous lirons le charmant poème
Des grâces de ton corps joli.
[…]
Mon très cher petit Lou je t’aime,
Ma chère petite étoile palpitante je t’aime
Corps délicieusement élastique je t’aime
Vulve qui serre comme un casse-noisette je t’aime
Sein gauche si rose et si insolent, je t’aime,
Sein droit si tendrement rosé je t’aime
Mamelon droit couleur de champagne non champagnisé je t’aime
Mamelon gauche semblable à une bosse du front d’un petit veau qui vient de naître je t’aime
Nymphes hypertrophiées par tes attouchements fréquents, je vous aime
Fesses exquisement agiles qui se rejettent bien en arrière je vous aime
Nombril semblable à une lune creuse et sombre je t’aime
Toison claire comme une forêt en hiver je t’aime
Aisselles duvetées comme un cygne naissant je vous aime
Chute des épaules adorablement pure je t’aime
Cuisse au galbe aussi esthétique qu’une colonne de temple antique je t’aime
Oreilles ourlées comme de petits bijoux mexicains je vous aime
Chevelure trempée dans le sang des amours je t’aime
Pieds savants, pieds qui se raidissent je vous aime
Reins chevaucheurs, reins puissants, je vous aime
Taille qui n’a jamais connu le corset, taille souple je t’aime
Dos merveilleusement fait et qui s’est courbé pour moi je t’aime
Bouche, ô mes délices, ô mon nectar je t’aime
Regard unique regard-étoile je t’aime
Mains dont j’adore les mouvements je vous aime
Nez singulièrement aristocratique je t’aime
Démarche onduleuse et dansante je t’aime,
Ô petit Lou, je t’aime je t’aime, je t’aime","[…]
Vamos ler no mesmo leito.
No livro do seu próprio corpo
– Livro de leitura ao leito –
Leremos o encantador poema
Das graças do seu lindo corpo
[…]
Os ramos que se agitam são seus olhos que tremem
Vejo você em toda parte você tão bela tão terna
Os pregos dos meus sapatos brilham como os seus olhos
A vulva das jumentas é rosada como a sua
E, nossas armas engraxadas são como quando você me quer
A doçura da minha vida é como quando você me ama
[…]
Meu muito querido lobinho eu amo você
Minha querida estrela palpitante eu amo você
Corpo deliciosamente elástico eu amo você
Vulva que aperta como um quebra-nozes eu amo você
Seio esquerdo tão rosa e insolente amo você
Seio direito tão rosa-tenro amo você
Mamilo direito cor de champanhe não champanhizado amo você
Mamilo esquerdo igual à bossa da testa de um garrote que acaba de nascer amo você
Ninfas hiperatrofiadas pelos seus toques freqüentes amo vocês
Nádegas sutilmente ágeis que se arrebitam para trás amo vocês
Umbigo igual à lua côncava sombria amo você
Toutiço claro como uma floresta no inverno amo você
Axilas peludinhas como um cisne filhote amo vocês
Queda de ombros adoravelmente pura amo você
Coxa de linhagem tão estética como uma coluna de tipo antigo amo você
Orelhas ornadas como bijuteria mexicana amo vocês
Cabeleira ensopada no sangue dos amores amo você
Pés sábios pés que se enrijecem amo vocês
Rins que cavalgam rins possantes amo vocês
Talhe que jamais conheceu espartilho talhe macio amo você
Dorso maravilhoso tão bem-feito que se encurva para mim amo você
Boca delícia minha néctar meu amo você
Olhar único olhar-estrela amo você
Mãos adoro os seus movimentos amo vocês
Nariz singularmente aristocrático amo você
Caminhar ondulante e dançante amo você
Ó meu lobinho amo amo amo você"
"Sous le pont Mirabeau coule la Seine
Et nos amours
Faut-il qu’il m’em souvienne
La joie venait toujours après la peine
Vienne la nuit sonne l’heure
Les jours s’en vont je demeure
Les mains dans les mains restons face à face
Tandis que sous
Le pont de nos bras passe
Des éternels regards l’onde si lasse
Vienne la nuit sonne l’heure
Les jours s’en vont je demeure
L’amour s’en va comme cette eau courante
L’amour s’en va
Comme la vie est lente
Et comme l’Espérance est violente
Vienne la nuit sonne l’heure
Les jours s’en vont je demeure
Passent les jours et passent les semaines
Ni temps passé
Ni les amours reviennet
Sous le pont Mirabeau coule la Seine
Vienne la nuit sonne l’heure
Les jours s’en vont je demeure","Escorre sob a ponte o rio Sena
E em nossos amores
A lembrança me acena
Vinha sempre o prazer depois da pena
Que venha a noite e soe a hora
Os dias se vão não vou embora
Mãos nas mãos esperemos face a face
Até que sob a ponte
Dos nossos braços passe
O eterno desse olhar em nosso enlace
Que venha a noite e soe a hora
Os dias se vão não vou embora
O amor se vai como água turbulenta
Assim o amor se vai
E como a vida é lenta
E como esta Esperança é violenta
Que venha a noite e soe a hora
Os dias se vão não vou embora
Os dias passam passam as semanas
Não voltam o passado
Nem as paixões humanas
E o Sena flui em águas soberanas
Que venha a noite e soe a hora
Os dias se vão não vou embora
Os dias passam passam mas que pena
Passado amor
Nenhuma volta acena
Na ponte Mirabeau se vai o Sena
A noite venha sem demora
Eu fico e o tempo vai embora"
"Dans vos viviers, dans vos étangs,
Carpes, que vous vivez longtemps!
Est-ce que la mort vous oublie,
Poissons de la mélancolie.","Carpas, viveis tão longa vida
Nesses viveiros de água fria!
Será que a morte vos olvida,
Ó peixes da melancolia."
"Automne malade et adoré
Tu mourras quand l’ouragan soufflera dans les roseraies
Quand il aura neigé
Dans les vergers

Pauvre automne
Meurs en blancheur et en richesse
De neige et de fruits mûrs
Au fond du ciel
Des épreviers planent
Sur les nixes nicettes au cheveux verts et naines
Qui n’ont jamais aimé

Aux lisières lointaines
Les cerfs ont bramé

Et que j’aime ô saison que j’aime tes rumeurs
Les fruits tombant sans qu’on les cueille
Le vent et la forêt qui pleurent
Toutes leurs larmes en automne feuile à feuille

Les feuilles
Qu’on foule
Un train
Qui roule
La vie
S’écoule","Morrerás quando o furacão soprar nos rosais
Quando nos vergéis
Tiver nevado

Pobre outono
Morres em brancura e em riqueza
De neve e de frutos maduros
No fundo do céu
Planam gaviões
Sobre os nixes ingénuos e anões de cabelos verdes
Que nunca amaram

Nas orlas de lá longe
Os veados bramiram

Oh! estação não sabes quanto gosto dos teus rumores
Os frutos caindo sem serem apanhados
O vento e a floresta que choram folha a folha
Todas as suas lágrimas no outono

As folhas
Que pisam
Um comboio
Que passa
A vida
Que se vai"
"Sous le pont Mirabeau coule la Seine
Et nos amours
Faut-il qu’il m’em souvienne
La joie venait toujours après la peine

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure

Les mains dans les mains restons face à face
Tandis que sous
Le pont de nos bras passe
Des éternels regards l’onde si lasse

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure

L’amour s’en va comme cette eau courante
L’amour s’en va
Comme la vie est lente
Et comme l’Espérance est violente

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure
Passent les jours et passent les semaines
Ni temps passé
Ni les amours reviennet
Sous le pont Mirabeau coule la Seine

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure","Sob esta ponte passa o rio Sena
e o nosso amor
lembrança tão pequena
sempre o prazer chegava após a pena

Chega a noite a hora soa
vão-se os dias vivo à toa

Mãos dadas nós fiquemos face a face
enquanto sob
a ponte dos braços passe
de eternas juras tédio que se enlace

Chega a noite a hora soa
vão-se os dias vivo à toa

E vai-se o amor como água corre atenta
e vai-se o amor
ai como a vida é tão lenta
e como só a esperança é violenta

Chega a noite a hora soa
vão-se os dias vivo à toa

Dias semanas passam à dezena
nem tempo volta
nem nosso amor nossa pena
sob esta ponte passa o rio Sena

Chega a noite a hora soa
vão-se os dias vivo à toa"
"Mes durs rêves formels sauront te chevaucher,
Mon destin au char d’or sera ton beau cocher
Qui pour rênes tiendra tendus à frénésie,
Mes vers, les parangons de toute poésie.","Os meus sonhos formais serão teu cavaleiro,
meu destino luzindo teu belo cocheiro
por rédeas terás tensos levando à agonia,
meus versos, o modelo de toda poesia."
"Tu t’acharnes sur la beauté.
Et quelles femmes ont été
Victimes de ta cruauté !
Eve, Eurydice, Cléopâtre;
J’en connais encor trois ou quatre.","Sei que te obstinam as beldades
e que nelas com acuidade
exerceu tua crueldade!
Cleópatra, Eurídice, Eva,
sei de outras três em tua leva."
"JE souhaite dans ma maison :
Une femme ayant sa raison,
Un chat passant parmi les livres,
Des amis en toute saison
Sans lesquels je ne peux pas vivre.","Desejo manter em meu lar:
uma companheira a pensar,
andando entre livros um gato,
bons amigos sempre a passar
sem os quais o viver é ingrato."
"Ne soit pas lascif et peureux
Comme le lièvre et l’amoureux.
Mais que toujours ton cerveau soit
La hase pleine qui conçoit.","Não sejas lascivo e assustado
como a lebre e o apaixonado,
faça com que o célebro seja
a fêmea que vários enseja."
"Belles journées, souris du temps,
Vous rongez peu à peu ma vie.
Dieu! Je vais avoir vingt-huit ans,
Et mal vécus, à mon envie.","Belos dias, rato das horas,
roído assim faço-me idas.
Deus! foram-me vinte e oito auroras,
penso eu muito mal vividas."
"Le travail mène à la richesse.
Pauvres poètes, travaillons!
La chenille en peinant sans cesse
Devient le riche papillon.","Só o trabalho é que enriquece.
Pobre poeta, à picareta!
A lagarta sem cessar tece
pra transformar-se em borboleta."
"Saché-je d’où provient, Sirènes, votre ennui
Quand vous vous lamentez, au large, dans la nuit ?
Mer, je suis comme toi, plein de voix machinées
Et mes vaisseaux chantants se nomment les années.","Saberei eu porque cantam entediadas
longas ladainhas durante as madrugadas?
Mas, sou como tu, onde há vozes maquinando
meus cantantes barcos são anos navegando."
"La femelle de l’alcyon,
L’Amour, les volantes Sirènes,
Savent de mortelles chansons
Dangereuses et inhumaines.
N’oyez pas ces oiseaux maudits,
Mais les Anges du paradis.","A fatal fêmea do alcião,
o amor, as aladas Sereias,
sabem uma mortal canção
inumanas e cheias de teias.
Que não te encantem tais ruídos,
só anjos devem ser ouvidos."
"Vous y dansiez petite fille
Y danserez-vous mère-grand
C’est la maclotte qui sautille
Toute les cloches sonneront
Quand donc reviendrez-vous Marie

Les masques sont silencieux
Et la musique est si lointaine
Qu’elle semble venir des cieux
Oui je veux vous aimer mais vous aimer à peine
Et mon mal est délicieux

Les brebis s’en vont dans la neige
Flocons de laine et ceux d’argent
Des soldats passent et que n’ai-je
Un cœur à moi ce cœur changeant
Changeant et puis encor que sais-je

Sais-je où s’en iront tes cheveux
Crépus comme mer qui moutonne
Sais-je où s’en iront tes cheveux
Et tes mains feuilles de l’automne
Que jonchent aussi nos aveux

Je passais au bord de la Seine
Un livre ancien sous le bras
Le fleuve est pareil à ma peine
Il s’écoule et ne tarit pas
Quand donc finira la semaine","Está dançando menina
E velha ainda dançará
É o ritmo que domina
Todos os sinos soarão
Quando Maria voltará

As máscaras e outros véus
E a música tão afastada
Que parece vir dos céus
Posso amar-te mais um nada
Minha dor é delicada

Os carneiros pela neve
São flocos de prata e lã
Soldados passam quem leve
Meu volúvel coração
Volúvel e talvez não

Sei onde irão teus cabelos
Crespos como o mar sem dono
Sei onde irão teus cabelos
E as tuas mãos folhas de outorno
Juncam também nossos zelos

Passeio à margem do Sena
Com um velho livro na mão
O rio igual à minha pena
Passa e nunca se apequena
Não vejo o fim da quinzena"
"Mon désir est la région qui est devant moi
Derrière les lignes boches
Mon désir est aussi derrière moi
Après la zone des armées

Mon désir c’est la butte du Mesnil
Mon désir est là sur quoi je tire
De mon désir qui est au-delà de la zone des armées
Je n’en parle pas aujourd’hui mais j’y pense

Butte du Mesnil je t’imagine en vain
Des fils de fer des mitrailleuses des ennemis trop sûrs d’eux
Trop enfoncés sous terre déjà enterrés

Ca ta clac des coups qui meurent en s’éloignant
En y veillant tard dans la nuit
Le Decauville qui toussote
La tôle ondulée sous la pluie
Et sous la pluie ma bourguignotte

Entends la terre véhémente
Vois les lueurs avant d’entendre les coups

Et tel obus siffler de la démence
Ou le tac tac tac monotone et bref plein de dégoût

Je désire
Te serrer dans ma main Main de Massiges
Si décharnée sur la carte

Le boyau Gœthe où j’ai tiré
J’ai tiré même sur le boyau Nietzsche
Décidément je ne respecte aucune gloire

Nuit violente et violette et sombre et pleine d’or par moments
Nuit des hommes seulement
Nuit du 24 septembre
Demain l’assaut
Nuit violente ô nuit dont l’épouvantable cri profond devenait plus intense de minute en minute
Nuit qui criait comme une femme qui accouche
Nuit des hommes seulement","Meu desejo é a região diante de mim
Atrás das linhas boches
Meu desejo está também atrás de mim
Depois da zona das tropas

Meu desejo é a colina ardente
Meu desejo está no alvo que miro
Do meu desejo além da zona das tropas
Hoje não falo mas penso

Colina ardente eu te imagino em vão
Arames metralhadoras dos boches demasiado seguros deles mesmos
Demasiado metidos na terra já enterrados

Ca ta clac disparos que morrem se afastando

Em vigília tarde da noite
É um da província que tosse
A telha ondulada sobre a chuva
E sem que a chuva se adoce

Escuta a terra veemente
Vê os clarões antes de ouvir os tiros
O tac clac monótono e breve
Um obus a assobiar demente

Eu te vejo Mão de Massiges
Tão descarnada no mapa

A trincheira Goethe em que atirei
Atirei mesmo sobre a Nietzsche
Francamente eu não respeito
Glória nenhuma

Noite violenta e violenta sombria e por instantes dourada
Noite dos homens apenas
Noite de 24 de setembro de 1915
Amanhã o assalto
Noite violenta ó noite cujo grito espantoso a cada minuto é mais intenso
Noite dos homens apenas
Noite que grita como uma mulher parindo."
